timestamp,elapsed_sec,cycle,phase,pe1_rss_mb,pe2_rss_mb,vtep_rss_mb,pe1_session_established,pe2_session_established,pe1_df,pe2_df,pe1_nondf,pe2_nondf,pe1_link_drain,pe1_operator_drain,pe2_link_drain,pe1_ac_state,pe2_ac_state,pe1_type4,pe1_ead,pe1_type2,pe2_type4,pe2_ead,pe2_type2,ce_mac_egress,blackout_ms,release_ms,failures,pe1_restart_count,pe2_restart_count,vtep_restart_count
2026-06-29T00:54:40Z,38095,424,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5351,0,0,0,0
2026-06-29T00:54:50Z,38105,424,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:55:20Z,38135,424,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:55:50Z,38165,424,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:56:02Z,38177,425,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T00:56:14Z,38189,425,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5350,0,0,0,0
2026-06-29T00:56:20Z,38195,425,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:56:50Z,38225,425,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:57:20Z,38255,425,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:57:32Z,38267,426,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T00:57:40Z,38275,426,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5348,0,0,0,0
2026-06-29T00:57:50Z,38285,426,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:58:20Z,38315,426,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:58:50Z,38345,426,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:59:02Z,38357,427,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T00:59:14Z,38369,427,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5347,0,0,0,0
2026-06-29T00:59:20Z,38375,427,idle,36.191,36.434,35.520,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T00:59:50Z,38405,427,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:00:20Z,38435,427,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:00:32Z,38447,428,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:00:44Z,38459,428,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5356,0,0,0,0
2026-06-29T01:00:50Z,38465,428,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:01:20Z,38495,428,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:01:50Z,38525,428,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:02:02Z,38537,429,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:02:14Z,38549,429,recovered,36.191,36.434,35.520,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5366,0,0,0,0
2026-06-29T01:02:20Z,38555,429,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:02:50Z,38585,429,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:03:20Z,38615,429,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:03:31Z,38626,430,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:03:39Z,38634,430,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5355,0,0,0,0
2026-06-29T01:03:50Z,38645,430,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:04:20Z,38675,430,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:04:50Z,38705,430,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:05:02Z,38717,431,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:05:14Z,38729,431,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5376,0,0,0,0
2026-06-29T01:05:20Z,38735,431,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:05:50Z,38765,431,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:06:20Z,38795,431,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:06:32Z,38807,432,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:06:44Z,38819,432,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5346,0,0,0,0
2026-06-29T01:06:50Z,38825,432,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:07:20Z,38855,432,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:07:50Z,38885,432,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:08:01Z,38896,433,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:08:10Z,38905,433,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5341,0,0,0,0
2026-06-29T01:08:20Z,38915,433,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:08:50Z,38945,433,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:09:20Z,38975,433,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:09:32Z,38987,434,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:09:44Z,38999,434,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5351,0,0,0,0
2026-06-29T01:09:50Z,39005,434,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:10:20Z,39035,434,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:10:50Z,39065,434,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:11:02Z,39077,435,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:11:14Z,39089,435,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5345,0,0,0,0
2026-06-29T01:11:20Z,39095,435,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:11:50Z,39125,435,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:12:20Z,39155,435,idle,36.191,36.434,35.520,0,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:12:32Z,39167,436,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",100,,0,0,0,0
2026-06-29T01:12:40Z,39175,436,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",100,5363,0,0,0,0
2026-06-29T01:12:50Z,39185,436,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:13:20Z,39215,436,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:13:50Z,39245,436,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:14:02Z,39257,437,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:14:14Z,39269,437,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5341,0,0,0,0
2026-06-29T01:14:20Z,39275,437,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:14:50Z,39305,437,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:15:20Z,39335,437,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:15:32Z,39347,438,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:15:44Z,39359,438,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5342,0,0,0,0
2026-06-29T01:15:50Z,39365,438,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:16:20Z,39395,438,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:16:50Z,39425,438,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:17:02Z,39437,439,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:17:10Z,39445,439,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5342,0,0,0,0
2026-06-29T01:17:20Z,39455,439,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:17:50Z,39485,439,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:18:20Z,39515,439,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:18:33Z,39528,440,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",300,,0,0,0,0
2026-06-29T01:18:44Z,39539,440,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",300,5366,0,0,0,0
2026-06-29T01:18:50Z,39546,440,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:19:20Z,39575,440,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:19:50Z,39605,440,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:20:02Z,39617,441,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:20:14Z,39629,441,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5281,0,0,0,0
2026-06-29T01:20:20Z,39635,441,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:20:50Z,39665,441,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:21:20Z,39695,441,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:21:32Z,39707,442,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:21:44Z,39719,442,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5372,0,0,0,0
2026-06-29T01:21:50Z,39725,442,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:22:21Z,39756,442,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:22:51Z,39786,442,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:23:02Z,39797,443,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:23:14Z,39809,443,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5368,0,0,0,0
2026-06-29T01:23:21Z,39816,443,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:23:51Z,39846,443,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:24:21Z,39876,443,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:24:32Z,39887,444,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:24:44Z,39899,444,recovered,36.191,36.434,35.520,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5371,0,0,0,0
2026-06-29T01:24:51Z,39906,444,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:25:21Z,39936,444,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:25:51Z,39966,444,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:26:02Z,39977,445,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",100,,0,0,0,0
2026-06-29T01:26:14Z,39989,445,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",100,5361,0,0,0,0
2026-06-29T01:26:21Z,39996,445,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:26:51Z,40026,445,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:27:21Z,40056,445,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:27:31Z,40066,446,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:27:40Z,40075,446,recovered,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5358,0,0,0,0
2026-06-29T01:27:51Z,40086,446,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:28:21Z,40116,446,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:28:51Z,40146,446,idle,36.191,36.434,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:29:02Z,40157,447,drained,36.191,36.434,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:29:14Z,40169,447,recovered,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5368,0,0,0,0
2026-06-29T01:29:21Z,40176,447,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:29:51Z,40206,447,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:30:21Z,40236,447,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:30:32Z,40247,448,drained,36.191,36.445,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:30:44Z,40259,448,recovered,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5364,0,0,0,0
2026-06-29T01:30:51Z,40266,448,idle,36.191,36.445,35.520,1,0,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:31:21Z,40296,448,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:31:51Z,40326,448,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:32:02Z,40337,449,drained,36.191,36.445,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",100,,0,0,0,0
2026-06-29T01:32:10Z,40345,449,recovered,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",100,5349,0,0,0,0
2026-06-29T01:32:21Z,40356,449,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:32:51Z,40386,449,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:33:21Z,40416,449,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:33:32Z,40427,450,drained,36.191,36.445,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:33:44Z,40439,450,recovered,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5375,0,0,0,0
2026-06-29T01:33:51Z,40446,450,idle,36.191,36.445,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:34:21Z,40476,450,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:34:51Z,40506,450,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:35:02Z,40517,451,drained,36.191,36.457,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:35:14Z,40529,451,recovered,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5348,0,0,0,0
2026-06-29T01:35:21Z,40536,451,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:35:51Z,40566,451,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:36:21Z,40596,451,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:36:32Z,40607,452,drained,36.191,36.457,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:36:44Z,40619,452,recovered,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5359,0,0,0,0
2026-06-29T01:36:51Z,40626,452,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:37:21Z,40656,452,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:37:51Z,40686,452,idle,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",,,0,0,0,0
2026-06-29T01:38:01Z,40696,453,drained,36.191,36.457,35.520,1,1,0,1,1,0,1,0,0,disabled,forwarding,0,0,0,1,2,1,"10.0.2.2",200,,0,0,0,0
2026-06-29T01:38:09Z,40704,453,recovered,36.191,36.457,35.520,1,1,1,0,0,1,0,0,0,forwarding,disabled,1,2,1,1,2,0,"10.0.1.2",200,5340,0,0,0,0
