ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running
1778467989,41298,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468051,41360,13.9453,10.1484,NaN,NaN,NaN,NaN,df,df,1
1778468111,41420,13.9453,10.1484,NaN,NaN,NaN,NaN,df,df,1
1778468172,41481,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468232,41541,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468293,41602,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468353,41662,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468414,41723,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468474,41783,13.9453,11.5156,NaN,NaN,NaN,NaN,df,df,1
1778468535,41844,13.9453,12.1797,NaN,NaN,NaN,NaN,df,df,1
1778468595,41904,13.9453,12.1797,NaN,NaN,NaN,NaN,df,df,1
1778468661,41970,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468721,42030,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468782,42091,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468842,42151,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468902,42211,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778468963,42272,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469023,42332,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469083,42392,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469144,42453,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469204,42513,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469266,42575,13.9453,10.1836,NaN,NaN,NaN,NaN,df,df,1
1778469326,42635,13.9453,10.1836,NaN,NaN,NaN,NaN,df,df,1
1778469387,42696,13.9453,10.9648,NaN,NaN,NaN,NaN,df,df,1
1778469447,42756,13.9453,10.9648,NaN,NaN,NaN,NaN,df,df,1
1778469508,42817,13.9453,10.9648,NaN,NaN,NaN,NaN,df,df,1
1778469568,42877,13.9453,11.9219,NaN,NaN,NaN,NaN,df,df,1
1778469629,42938,13.9453,11.9219,NaN,NaN,NaN,NaN,df,df,1
1778469689,42998,13.9453,11.9219,NaN,NaN,NaN,NaN,df,df,1
1778469750,43059,13.9453,11.9219,NaN,NaN,NaN,NaN,df,df,1
1778469810,43119,13.9453,11.9219,NaN,NaN,NaN,NaN,df,df,1
1778469876,43185,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469936,43245,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778469996,43305,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470057,43366,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470117,43426,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470178,43487,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470238,43547,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470298,43607,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470359,43668,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470419,43728,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778470481,43790,13.9453,10.0664,NaN,NaN,NaN,NaN,df,df,1
1778470541,43850,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470602,43911,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470662,43971,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470723,44032,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470783,44092,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470843,44152,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470904,44213,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778470964,44273,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778471025,44334,13.9453,11.1641,NaN,NaN,NaN,NaN,df,df,1
1778471091,44400,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471151,44460,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471211,44520,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471272,44581,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471332,44641,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471392,44701,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471453,44762,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471513,44822,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471573,44882,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471634,44943,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778471695,45004,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778471756,45065,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778471816,45125,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778471877,45186,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778471937,45246,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778471998,45307,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778472058,45367,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778472119,45428,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778472179,45488,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778472240,45549,13.9453,11.7461,NaN,NaN,NaN,NaN,df,df,1
1778472305,45614,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472366,45675,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472426,45735,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472486,45795,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472547,45856,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472607,45916,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472668,45977,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472728,46037,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472788,46097,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472849,46158,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778472910,46219,13.9453,11.668,NaN,NaN,NaN,NaN,df,df,1
1778472971,46280,13.9453,11.668,NaN,NaN,NaN,NaN,df,df,1
1778473031,46340,13.9453,11.668,NaN,NaN,NaN,NaN,df,df,1
1778473092,46401,13.9453,11.668,NaN,NaN,NaN,NaN,df,df,1
1778473152,46461,13.9453,11.668,NaN,NaN,NaN,NaN,df,df,1
1778473212,46521,13.9453,12.707,NaN,NaN,NaN,NaN,df,df,1
1778473273,46582,13.9453,12.707,NaN,NaN,NaN,NaN,df,df,1
1778473333,46642,13.9453,12.707,NaN,NaN,NaN,NaN,df,df,1
1778473394,46703,13.9453,12.707,NaN,NaN,NaN,NaN,df,df,1
1778473454,46763,13.9453,12.707,NaN,NaN,NaN,NaN,df,df,1
1778473520,46829,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473580,46889,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473641,46950,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473701,47010,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473761,47070,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473822,47131,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473882,47191,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778473943,47252,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474003,47312,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474063,47372,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474125,47434,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778474185,47494,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778474246,47555,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778474306,47615,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778474367,47676,13.9453,11.6875,NaN,NaN,NaN,NaN,df,df,1
1778474427,47736,13.9453,12.2344,NaN,NaN,NaN,NaN,df,df,1
1778474488,47797,13.9453,12.2344,NaN,NaN,NaN,NaN,df,df,1
1778474548,47857,13.9453,12.7812,NaN,NaN,NaN,NaN,df,df,1
1778474609,47918,13.9453,12.7812,NaN,NaN,NaN,NaN,df,df,1
1778474669,47978,13.9453,12.7812,NaN,NaN,NaN,NaN,df,df,1
1778474735,48044,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474795,48104,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474856,48165,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474916,48225,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778474976,48285,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475037,48346,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475097,48406,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475157,48466,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475218,48527,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475278,48587,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778475340,48649,13.9453,10.1445,NaN,NaN,NaN,NaN,df,df,1
1778475400,48709,13.9453,10.1445,NaN,NaN,NaN,NaN,df,df,1
1778475461,48770,13.9453,11.168,NaN,NaN,NaN,NaN,df,df,1
1778475521,48830,13.9453,11.168,NaN,NaN,NaN,NaN,df,df,1
1778475581,48890,13.9453,11.168,NaN,NaN,NaN,NaN,df,df,1
1778475642,48951,13.9453,12.0664,NaN,NaN,NaN,NaN,df,df,1
1778475702,49011,13.9453,12.0664,NaN,NaN,NaN,NaN,df,df,1
1778475763,49072,13.9453,12.5547,NaN,NaN,NaN,NaN,df,df,1
1778475823,49132,13.9453,12.5547,NaN,NaN,NaN,NaN,df,df,1
1778475884,49193,13.9453,13.5703,NaN,NaN,NaN,NaN,df,df,1
1778475949,49258,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476010,49319,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476070,49379,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476130,49439,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476191,49500,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476251,49560,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476312,49621,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476372,49681,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476432,49741,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476493,49802,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778476554,49863,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476615,49924,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476675,49984,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476736,50045,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476796,50105,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476857,50166,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476917,50226,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778476977,50286,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778477038,50347,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778477098,50407,13.9453,11.6289,NaN,NaN,NaN,NaN,df,df,1
1778477164,50473,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477224,50533,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477285,50594,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477345,50654,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477405,50714,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477466,50775,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477526,50835,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477587,50896,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477647,50956,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477707,51016,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778477769,51078,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778477829,51138,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778477890,51199,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778477950,51259,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478011,51320,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478071,51380,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478132,51441,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478192,51501,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478253,51562,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478313,51622,13.9453,12.6719,NaN,NaN,NaN,NaN,df,df,1
1778478379,51688,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478440,51749,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478500,51809,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478560,51869,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478621,51930,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478681,51990,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478741,52050,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478802,52111,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478862,52171,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478922,52231,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778478984,52293,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479045,52354,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479105,52414,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479165,52474,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479226,52535,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479286,52595,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479347,52656,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479407,52716,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479468,52777,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479528,52837,13.9453,11.6836,NaN,NaN,NaN,NaN,df,df,1
1778479594,52903,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479654,52963,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479715,53024,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479775,53084,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479835,53144,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479896,53205,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778479956,53265,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480017,53326,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480077,53386,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480137,53446,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480199,53508,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480259,53568,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480320,53629,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480380,53689,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480441,53750,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480501,53810,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480562,53871,13.9453,11.6523,NaN,NaN,NaN,NaN,df,df,1
1778480622,53931,13.9453,12.1406,NaN,NaN,NaN,NaN,df,df,1
1778480683,53992,13.9453,12.1406,NaN,NaN,NaN,NaN,df,df,1
1778480743,54052,13.9453,12.1406,NaN,NaN,NaN,NaN,df,df,1
1778480809,54118,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480869,54178,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480930,54239,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778480990,54299,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481050,54359,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481111,54420,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481171,54480,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481232,54541,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481292,54601,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481352,54661,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778481414,54723,13.9453,10.082,NaN,NaN,NaN,NaN,df,df,1
1778481474,54783,13.9453,10.082,NaN,NaN,NaN,NaN,df,df,1
1778481535,54844,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778481595,54904,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778481656,54965,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778481716,55025,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778481777,55086,13.9453,10.6289,NaN,NaN,NaN,NaN,df,df,1
1778481837,55146,13.9453,11.9961,NaN,NaN,NaN,NaN,df,df,1
1778481898,55207,13.9453,11.9961,NaN,NaN,NaN,NaN,df,df,1
1778481958,55267,13.9453,11.9961,NaN,NaN,NaN,NaN,df,df,1
1778482024,55333,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482084,55393,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482145,55454,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482205,55514,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482265,55574,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482326,55635,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482386,55695,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482446,55755,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482507,55816,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482567,55876,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778482629,55938,13.9453,10.1289,NaN,NaN,NaN,NaN,df,df,1
1778482689,55998,13.9453,10.1289,NaN,NaN,NaN,NaN,df,df,1
1778482750,56059,13.9453,11.4375,NaN,NaN,NaN,NaN,df,df,1
1778482810,56119,13.9453,11.4375,NaN,NaN,NaN,NaN,df,df,1
1778482871,56180,13.9453,11.4375,NaN,NaN,NaN,NaN,df,df,1
1778482931,56240,13.9453,11.4375,NaN,NaN,NaN,NaN,df,df,1
1778482992,56301,13.9453,11.4375,NaN,NaN,NaN,NaN,df,df,1
1778483052,56361,13.9453,11.8672,NaN,NaN,NaN,NaN,df,df,1
1778483113,56422,13.9453,11.8672,NaN,NaN,NaN,NaN,df,df,1
1778483173,56482,13.9453,11.8672,NaN,NaN,NaN,NaN,df,df,1
1778483239,56548,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483299,56608,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483360,56669,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483420,56729,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483480,56789,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483541,56850,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483601,56910,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483661,56970,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483722,57031,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483782,57091,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778483844,57153,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778483904,57213,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778483965,57274,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484025,57334,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484086,57395,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484146,57455,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484207,57516,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484267,57576,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484328,57637,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484388,57697,13.9453,11.4219,NaN,NaN,NaN,NaN,df,df,1
1778484454,57763,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484514,57823,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484574,57883,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484635,57944,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484695,58004,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484755,58064,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484816,58125,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484876,58185,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484937,58246,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778484997,58306,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485059,58368,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485119,58428,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485179,58488,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485240,58549,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485300,58609,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485361,58670,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485421,58730,13.9453,10.2031,NaN,NaN,NaN,NaN,df,df,1
1778485482,58791,13.9453,11.3945,NaN,NaN,NaN,NaN,df,df,1
1778485542,58851,13.9453,11.3945,NaN,NaN,NaN,NaN,df,df,1
1778485603,58912,13.9453,11.3945,NaN,NaN,NaN,NaN,df,df,1
1778485669,58978,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485729,59038,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485789,59098,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485850,59159,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485910,59219,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778485970,59279,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486031,59340,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486091,59400,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486151,59460,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486212,59521,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486273,59582,13.9453,10.1992,NaN,NaN,NaN,NaN,df,df,1
1778486334,59643,13.9453,11.3594,NaN,NaN,NaN,NaN,df,df,1
1778486394,59703,13.9453,11.3594,NaN,NaN,NaN,NaN,df,df,1
1778486455,59764,13.9453,11.3594,NaN,NaN,NaN,NaN,df,df,1
1778486515,59824,13.9453,11.3594,NaN,NaN,NaN,NaN,df,df,1
1778486576,59885,13.9453,11.3594,NaN,NaN,NaN,NaN,df,df,1
1778486636,59945,13.9453,12.7852,NaN,NaN,NaN,NaN,df,df,1
1778486697,60006,13.9453,12.7852,NaN,NaN,NaN,NaN,df,df,1
1778486757,60066,13.9453,12.7852,NaN,NaN,NaN,NaN,df,df,1
1778486818,60127,13.9453,12.7852,NaN,NaN,NaN,NaN,df,df,1
1778486883,60192,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778486944,60253,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487004,60313,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487064,60373,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487125,60434,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487185,60494,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487245,60554,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487306,60615,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487366,60675,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487427,60736,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778487488,60797,13.9453,10.0742,NaN,NaN,NaN,NaN,df,df,1
1778487549,60858,13.9453,10.0742,NaN,NaN,NaN,NaN,df,df,1
1778487609,60918,13.9453,10.0742,NaN,NaN,NaN,NaN,df,df,1
1778487670,60979,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778487730,61039,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778487791,61100,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778487851,61160,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778487911,61220,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778487972,61281,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778488032,61341,13.9453,10.4453,NaN,NaN,NaN,NaN,df,df,1
1778488098,61407,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488158,61467,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488219,61528,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488279,61588,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488340,61649,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488400,61709,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488460,61769,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488521,61830,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488581,61890,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488641,61950,13.9453,NaN,NaN,NaN,NaN,NaN,df,mixed,0
1778488703,62012,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
1778488764,62073,13.9453,12.3008,NaN,NaN,NaN,NaN,df,df,1
