monotonic_seconds	utc	http_code	time_seconds
1348505.31	2026-07-20T03:26:40.942Z	200	0.002742
1348505.43	2026-07-20T03:26:41.056Z	200	0.002726
1348505.54	2026-07-20T03:26:41.171Z	200	0.004576
1348505.66	2026-07-20T03:26:41.288Z	200	0.003745
1348505.77	2026-07-20T03:26:41.405Z	200	0.004537
1348505.89	2026-07-20T03:26:41.518Z	200	0.001819
1348506.00	2026-07-20T03:26:41.632Z	200	0.002623
1348506.12	2026-07-20T03:26:41.745Z	200	0.002659
1348506.23	2026-07-20T03:26:41.859Z	200	0.002444
1348506.35	2026-07-20T03:26:41.978Z	200	0.008117
1348506.46	2026-07-20T03:26:42.095Z	200	0.006510
1348506.58	2026-07-20T03:26:42.209Z	200	0.002434
1348506.70	2026-07-20T03:26:42.328Z	200	0.008259
1348506.81	2026-07-20T03:26:42.442Z	200	0.002227
1348506.93	2026-07-20T03:26:42.558Z	200	0.005067
1348507.04	2026-07-20T03:26:42.672Z	200	0.002723
1348507.16	2026-07-20T03:26:42.791Z	200	0.006383
1348507.27	2026-07-20T03:26:42.904Z	200	0.002207
1348507.39	2026-07-20T03:26:43.017Z	200	0.002280
1348507.50	2026-07-20T03:26:43.132Z	200	0.003662
1348507.61	2026-07-20T03:26:43.244Z	200	0.001995
1348507.73	2026-07-20T03:26:43.360Z	200	0.005541
1348507.84	2026-07-20T03:26:43.473Z	200	0.001938
1348507.96	2026-07-20T03:26:43.589Z	200	0.006129
1348508.07	2026-07-20T03:26:43.702Z	200	0.001473
1348508.19	2026-07-20T03:26:43.819Z	200	0.006045
1348508.30	2026-07-20T03:26:43.931Z	200	0.001870
1348508.41	2026-07-20T03:26:44.044Z	200	0.002314
1348508.53	2026-07-20T03:26:44.158Z	200	0.002356
1348508.64	2026-07-20T03:26:44.270Z	200	0.002247
1348508.75	2026-07-20T03:26:44.383Z	200	0.002485
1348508.87	2026-07-20T03:26:44.497Z	200	0.002399
1348508.98	2026-07-20T03:26:44.610Z	200	0.002457
1348509.09	2026-07-20T03:26:44.724Z	200	0.002799
1348509.21	2026-07-20T03:26:44.837Z	200	0.002598
1348509.32	2026-07-20T03:26:44.951Z	200	0.003019
1348509.43	2026-07-20T03:26:45.065Z	200	0.002472
1348509.55	2026-07-20T03:26:45.183Z	200	0.007700
1348509.67	2026-07-20T03:26:45.296Z	200	0.002460
1348509.78	2026-07-20T03:26:45.410Z	200	0.002382
1348509.90	2026-07-20T03:26:45.527Z	200	0.006145
1348510.01	2026-07-20T03:26:45.638Z	200	0.001555
1348510.13	2026-07-20T03:26:45.757Z	200	0.007460
1348510.24	2026-07-20T03:26:45.870Z	200	0.002173
1348510.35	2026-07-20T03:26:45.983Z	200	0.002586
1348510.47	2026-07-20T03:26:46.095Z	200	0.001581
1348510.58	2026-07-20T03:26:46.209Z	200	0.002348
1348510.69	2026-07-20T03:26:46.325Z	200	0.004888
1348510.81	2026-07-20T03:26:46.443Z	200	0.006858
1348510.93	2026-07-20T03:26:46.555Z	200	0.001940
1348511.04	2026-07-20T03:26:46.669Z	200	0.002219
1348511.16	2026-07-20T03:26:46.788Z	200	0.008133
1348511.27	2026-07-20T03:26:46.902Z	200	0.003172
1348511.39	2026-07-20T03:26:47.016Z	200	0.003251
1348511.50	2026-07-20T03:26:47.130Z	200	0.002500
1348511.61	2026-07-20T03:26:47.243Z	200	0.002773
1348511.73	2026-07-20T03:26:47.356Z	200	0.001873
1348511.84	2026-07-20T03:26:47.473Z	200	0.006345
1348511.96	2026-07-20T03:26:47.586Z	200	0.002440
1348512.07	2026-07-20T03:26:47.703Z	200	0.006423
1348512.19	2026-07-20T03:26:47.815Z	200	0.001937
1348512.30	2026-07-20T03:26:47.927Z	200	0.001738
1348512.41	2026-07-20T03:26:48.043Z	200	0.005137
1348512.53	2026-07-20T03:26:48.156Z	200	0.002354
1348512.64	2026-07-20T03:26:48.275Z	200	0.007656
1348512.76	2026-07-20T03:26:48.387Z	200	0.001904
1348512.87	2026-07-20T03:26:48.502Z	200	0.004224
1348512.99	2026-07-20T03:26:48.623Z	200	0.009949
1348513.11	2026-07-20T03:26:48.741Z	200	0.006792
1348513.22	2026-07-20T03:26:48.854Z	200	0.002596
1348513.34	2026-07-20T03:26:48.968Z	200	0.003234
1348513.45	2026-07-20T03:26:49.081Z	200	0.002631
1348513.57	2026-07-20T03:26:49.195Z	200	0.003019
1348513.68	2026-07-20T03:26:49.313Z	200	0.006570
1348513.79	2026-07-20T03:26:49.425Z	200	0.001481
1348513.91	2026-07-20T03:26:49.539Z	200	0.002393
1348514.03	2026-07-20T03:26:49.658Z	200	0.007563
1348514.14	2026-07-20T03:26:49.771Z	200	0.001723
1348514.26	2026-07-20T03:26:49.889Z	200	0.006792
1348514.37	2026-07-20T03:26:50.002Z	200	0.001726
1348514.48	2026-07-20T03:26:50.114Z	200	0.001408
1348514.60	2026-07-20T03:26:50.228Z	200	0.002764
1348514.73	2026-07-20T03:26:50.360Z	200	0.021253
1348514.88	2026-07-20T03:26:50.509Z	200	0.039066
1348515.04	2026-07-20T03:26:50.675Z	200	0.054066
1348515.21	2026-07-20T03:26:50.843Z	200	0.056429
1348515.38	2026-07-20T03:26:51.012Z	200	0.057130
1348515.50	2026-07-20T03:26:51.127Z	200	0.004480
1348515.62	2026-07-20T03:26:51.254Z	200	0.016731
1348515.76	2026-07-20T03:26:51.388Z	200	0.023477
1348515.88	2026-07-20T03:26:51.512Z	200	0.013613
1348516.03	2026-07-20T03:26:51.658Z	200	0.033437
1348516.15	2026-07-20T03:26:51.781Z	200	0.012699
1348516.26	2026-07-20T03:26:51.893Z	200	0.002500
1348516.38	2026-07-20T03:26:52.007Z	200	0.003275
1348516.49	2026-07-20T03:26:52.119Z	200	0.001999
1348516.60	2026-07-20T03:26:52.231Z	200	0.002030
1348516.74	2026-07-20T03:26:52.375Z	200	0.034276
1348516.86	2026-07-20T03:26:52.488Z	200	0.002627
1348516.97	2026-07-20T03:26:52.600Z	200	0.001366
1348517.08	2026-07-20T03:26:52.713Z	200	0.002936
1348517.20	2026-07-20T03:26:52.829Z	200	0.004138
1348517.31	2026-07-20T03:26:52.942Z	200	0.002592
1348517.43	2026-07-20T03:26:53.062Z	200	0.010493
1348517.54	2026-07-20T03:26:53.174Z	200	0.001710
1348517.66	2026-07-20T03:26:53.286Z	200	0.003067
1348517.77	2026-07-20T03:26:53.398Z	200	0.001936
1348517.91	2026-07-20T03:26:53.538Z	200	0.029063
1348518.02	2026-07-20T03:26:53.651Z	200	0.001422
1348518.13	2026-07-20T03:26:53.763Z	200	0.001782
1348518.24	2026-07-20T03:26:53.875Z	200	0.001707
1348518.36	2026-07-20T03:26:53.988Z	200	0.002372
1348518.47	2026-07-20T03:26:54.102Z	200	0.003040
1348518.58	2026-07-20T03:26:54.214Z	200	0.001376
1348518.69	2026-07-20T03:26:54.325Z	200	0.001478
1348518.81	2026-07-20T03:26:54.443Z	200	0.007062
1348518.93	2026-07-20T03:26:54.558Z	200	0.003098
1348519.06	2026-07-20T03:26:54.689Z	200	0.020493
1348519.17	2026-07-20T03:26:54.804Z	200	0.003780
1348519.29	2026-07-20T03:26:54.922Z	200	0.006509
1348519.40	2026-07-20T03:26:55.034Z	200	0.001495
1348519.51	2026-07-20T03:26:55.145Z	200	0.001377
1348519.63	2026-07-20T03:26:55.261Z	200	0.006400
1348519.74	2026-07-20T03:26:55.374Z	200	0.002311
1348519.86	2026-07-20T03:26:55.488Z	200	0.002869
1348519.97	2026-07-20T03:26:55.601Z	200	0.001401
1348520.08	2026-07-20T03:26:55.713Z	200	0.001739
1348520.20	2026-07-20T03:26:55.831Z	200	0.007659
1348520.32	2026-07-20T03:26:55.950Z	200	0.007421
1348520.43	2026-07-20T03:26:56.063Z	200	0.002264
1348520.55	2026-07-20T03:26:56.176Z	200	0.001635
1348520.66	2026-07-20T03:26:56.288Z	200	0.001400
1348520.79	2026-07-20T03:26:56.416Z	200	0.017779
1348520.90	2026-07-20T03:26:56.529Z	200	0.001467
1348521.02	2026-07-20T03:26:56.646Z	200	0.006064
1348521.13	2026-07-20T03:26:56.758Z	200	0.001474
1348521.24	2026-07-20T03:26:56.873Z	200	0.005036
1348521.36	2026-07-20T03:26:56.986Z	200	0.002403
1348521.47	2026-07-20T03:26:57.098Z	200	0.001298
1348521.58	2026-07-20T03:26:57.212Z	200	0.001723
1348521.70	2026-07-20T03:26:57.327Z	200	0.003525
1348521.81	2026-07-20T03:26:57.445Z	200	0.006864
1348521.93	2026-07-20T03:26:57.558Z	200	0.002142
1348522.04	2026-07-20T03:26:57.670Z	200	0.001747
1348522.15	2026-07-20T03:26:57.784Z	200	0.001306
1348522.27	2026-07-20T03:26:57.897Z	200	0.002015
1348522.38	2026-07-20T03:26:58.010Z	200	0.001178
1348522.51	2026-07-20T03:26:58.138Z	200	0.016828
1348522.62	2026-07-20T03:26:58.249Z	200	0.001525
1348522.73	2026-07-20T03:26:58.362Z	200	0.001998
1348522.85	2026-07-20T03:26:58.476Z	200	0.003330
1348522.96	2026-07-20T03:26:58.595Z	200	0.007833
1348523.08	2026-07-20T03:26:58.710Z	200	0.003776
1348523.19	2026-07-20T03:26:58.821Z	200	0.001570
1348523.30	2026-07-20T03:26:58.934Z	200	0.001317
1348523.42	2026-07-20T03:26:59.046Z	200	0.002039
1348523.53	2026-07-20T03:26:59.158Z	200	0.001387
1348523.66	2026-07-20T03:26:59.288Z	200	0.018348
1348523.77	2026-07-20T03:26:59.400Z	200	0.001220
1348523.88	2026-07-20T03:26:59.512Z	200	0.001632
1348524.00	2026-07-20T03:26:59.629Z	200	0.006356
1348524.11	2026-07-20T03:26:59.742Z	200	0.001774
1348524.23	2026-07-20T03:26:59.862Z	200	0.010526
1348524.35	2026-07-20T03:26:59.980Z	200	0.007041
1348524.46	2026-07-20T03:27:00.093Z	200	0.001454
1348524.58	2026-07-20T03:27:00.206Z	200	0.001817
1348524.69	2026-07-20T03:27:00.318Z	200	0.001895
1348524.81	2026-07-20T03:27:00.442Z	200	0.012639
1348524.92	2026-07-20T03:27:00.555Z	200	0.001969
1348525.04	2026-07-20T03:27:00.667Z	200	0.001798
1348525.15	2026-07-20T03:27:00.782Z	200	0.002871
1348525.26	2026-07-20T03:27:00.894Z	200	0.001908
1348525.38	2026-07-20T03:27:01.007Z	200	0.001623
1348525.49	2026-07-20T03:27:01.123Z	200	0.004991
1348525.61	2026-07-20T03:27:01.243Z	200	0.007801
1348525.72	2026-07-20T03:27:01.355Z	200	0.001471
1348525.84	2026-07-20T03:27:01.467Z	200	0.001894
1348525.95	2026-07-20T03:27:01.580Z	200	0.002524
1348526.06	2026-07-20T03:27:01.694Z	200	0.001942
1348526.18	2026-07-20T03:27:01.806Z	200	0.002078
1348526.29	2026-07-20T03:27:01.918Z	200	0.001578
1348526.40	2026-07-20T03:27:02.031Z	200	0.001886
1348526.51	2026-07-20T03:27:02.143Z	200	0.001353
1348526.63	2026-07-20T03:27:02.256Z	200	0.001893
1348526.74	2026-07-20T03:27:02.371Z	200	0.001803
1348526.85	2026-07-20T03:27:02.485Z	200	0.002854
1348526.97	2026-07-20T03:27:02.598Z	200	0.002120
1348527.08	2026-07-20T03:27:02.711Z	200	0.002344
1348527.19	2026-07-20T03:27:02.824Z	200	0.001886
1348527.30	2026-07-20T03:27:02.935Z	200	0.001270
1348527.42	2026-07-20T03:27:03.049Z	200	0.003008
1348527.53	2026-07-20T03:27:03.161Z	200	0.001454
1348527.64	2026-07-20T03:27:03.274Z	200	0.001858
1348527.76	2026-07-20T03:27:03.393Z	200	0.007761
1348527.88	2026-07-20T03:27:03.507Z	200	0.003151
1348527.99	2026-07-20T03:27:03.620Z	200	0.002254
1348528.10	2026-07-20T03:27:03.731Z	200	0.001501
1348528.21	2026-07-20T03:27:03.844Z	200	0.002260
1348528.33	2026-07-20T03:27:03.959Z	200	0.003445
1348528.44	2026-07-20T03:27:04.072Z	200	0.001521
1348528.56	2026-07-20T03:27:04.190Z	200	0.008050
1348528.67	2026-07-20T03:27:04.302Z	200	0.001902
1348528.79	2026-07-20T03:27:04.421Z	200	0.007340
1348528.90	2026-07-20T03:27:04.533Z	200	0.002087
1348529.02	2026-07-20T03:27:04.653Z	200	0.008246
1348529.14	2026-07-20T03:27:04.771Z	200	0.007970
1348529.25	2026-07-20T03:27:04.884Z	200	0.002322
1348529.37	2026-07-20T03:27:04.997Z	200	0.002448
1348529.48	2026-07-20T03:27:05.110Z	200	0.002008
1348529.59	2026-07-20T03:27:05.222Z	200	0.001762
1348529.71	2026-07-20T03:27:05.342Z	200	0.009838
1348529.82	2026-07-20T03:27:05.456Z	200	0.002734
1348529.94	2026-07-20T03:27:05.570Z	200	0.003098
1348530.05	2026-07-20T03:27:05.683Z	200	0.002014
1348530.17	2026-07-20T03:27:05.796Z	200	0.001953
1348530.28	2026-07-20T03:27:05.911Z	200	0.003151
1348530.40	2026-07-20T03:27:06.026Z	200	0.004436
1348530.51	2026-07-20T03:27:06.139Z	200	0.001874
1348530.62	2026-07-20T03:27:06.251Z	200	0.001564
1348530.73	2026-07-20T03:27:06.364Z	200	0.001714
1348530.86	2026-07-20T03:27:06.495Z	200	0.020785
1348530.98	2026-07-20T03:27:06.608Z	200	0.001689
1348531.09	2026-07-20T03:27:06.719Z	200	0.001449
1348531.20	2026-07-20T03:27:06.832Z	200	0.001652
1348531.31	2026-07-20T03:27:06.943Z	200	0.001436
1348531.43	2026-07-20T03:27:07.056Z	200	0.001389
1348531.54	2026-07-20T03:27:07.172Z	200	0.005452
1348531.66	2026-07-20T03:27:07.286Z	200	0.002347
1348531.77	2026-07-20T03:27:07.399Z	200	0.002597
1348531.88	2026-07-20T03:27:07.511Z	200	0.001647
1348532.01	2026-07-20T03:27:07.644Z	200	0.021797
1348532.13	2026-07-20T03:27:07.757Z	200	0.001713
1348532.24	2026-07-20T03:27:07.869Z	200	0.001504
1348532.35	2026-07-20T03:27:07.981Z	200	0.001465
1348532.46	2026-07-20T03:27:08.093Z	200	0.001800
1348532.59	2026-07-20T03:27:08.222Z	200	0.018691
1348532.70	2026-07-20T03:27:08.335Z	200	0.001715
1348532.82	2026-07-20T03:27:08.447Z	200	0.001375
1348532.93	2026-07-20T03:27:08.559Z	200	0.001692
1348533.05	2026-07-20T03:27:08.676Z	200	0.004212
1348533.16	2026-07-20T03:27:08.794Z	200	0.006960
1348533.28	2026-07-20T03:27:08.911Z	200	0.006681
1348533.39	2026-07-20T03:27:09.024Z	200	0.002079
1348533.51	2026-07-20T03:27:09.137Z	200	0.002467
1348533.62	2026-07-20T03:27:09.251Z	200	0.003214
1348533.73	2026-07-20T03:27:09.362Z	200	0.001470
1348533.85	2026-07-20T03:27:09.476Z	200	0.002619
1348533.96	2026-07-20T03:27:09.589Z	200	0.001900
1348534.07	2026-07-20T03:27:09.702Z	200	0.001715
1348534.19	2026-07-20T03:27:09.821Z	200	0.008805
1348534.30	2026-07-20T03:27:09.935Z	200	0.002159
1348534.42	2026-07-20T03:27:10.047Z	200	0.001525
1348534.53	2026-07-20T03:27:10.160Z	200	0.001667
1348534.64	2026-07-20T03:27:10.272Z	200	0.001659
1348534.76	2026-07-20T03:27:10.387Z	200	0.004671
1348534.87	2026-07-20T03:27:10.500Z	200	0.001720
1348534.98	2026-07-20T03:27:10.612Z	200	0.001486
1348535.09	2026-07-20T03:27:10.725Z	200	0.001459
1348535.21	2026-07-20T03:27:10.838Z	200	0.001342
1348535.33	2026-07-20T03:27:10.956Z	200	0.006650
1348535.45	2026-07-20T03:27:11.075Z	200	0.006889
1348535.56	2026-07-20T03:27:11.188Z	200	0.001490
1348535.67	2026-07-20T03:27:11.300Z	200	0.001545
1348535.78	2026-07-20T03:27:11.412Z	200	0.001498
1348535.89	2026-07-20T03:27:11.524Z	200	0.001411
1348536.01	2026-07-20T03:27:11.638Z	200	0.002699
1348536.12	2026-07-20T03:27:11.751Z	200	0.001590
1348536.23	2026-07-20T03:27:11.862Z	200	0.001390
1348536.35	2026-07-20T03:27:11.979Z	200	0.005510
1348536.46	2026-07-20T03:27:12.095Z	200	0.004833
1348536.58	2026-07-20T03:27:12.214Z	200	0.006893
1348536.70	2026-07-20T03:27:12.329Z	200	0.003404
1348536.81	2026-07-20T03:27:12.444Z	200	0.001872
1348536.93	2026-07-20T03:27:12.557Z	200	0.001509
1348537.04	2026-07-20T03:27:12.668Z	200	0.001378
1348537.15	2026-07-20T03:27:12.782Z	200	0.001313
1348537.26	2026-07-20T03:27:12.894Z	200	0.002013
1348537.38	2026-07-20T03:27:13.006Z	200	0.001462
1348537.49	2026-07-20T03:27:13.119Z	200	0.001678
1348537.60	2026-07-20T03:27:13.232Z	200	0.002453
1348537.72	2026-07-20T03:27:13.348Z	200	0.003796
1348537.84	2026-07-20T03:27:13.466Z	200	0.008441
1348537.95	2026-07-20T03:27:13.578Z	200	0.001557
1348538.13	2026-07-20T03:27:13.760Z	200	0.070847
1348538.29	2026-07-20T03:27:13.918Z	200	0.046635
1348538.46	2026-07-20T03:27:14.090Z	200	0.060349
1348538.63	2026-07-20T03:27:14.260Z	200	0.059675
1348538.77	2026-07-20T03:27:14.396Z	200	0.024911
1348538.89	2026-07-20T03:27:14.522Z	200	0.016278
1348539.03	2026-07-20T03:27:14.657Z	200	0.022965
1348539.26	2026-07-20T03:27:14.895Z	200	0.127053
1348539.38	2026-07-20T03:27:15.009Z	200	0.003501
1348539.52	2026-07-20T03:27:15.146Z	200	0.026815
1348539.63	2026-07-20T03:27:15.258Z	200	0.002502
1348539.74	2026-07-20T03:27:15.371Z	200	0.002606
1348539.85	2026-07-20T03:27:15.484Z	200	0.002537
1348539.97	2026-07-20T03:27:15.596Z	200	0.002110
1348540.09	2026-07-20T03:27:15.723Z	200	0.016772
1348540.21	2026-07-20T03:27:15.835Z	200	0.002456
1348540.32	2026-07-20T03:27:15.946Z	200	0.001969
1348540.43	2026-07-20T03:27:16.057Z	200	0.002599
1348540.54	2026-07-20T03:27:16.171Z	200	0.002373
1348540.67	2026-07-20T03:27:16.296Z	200	0.014357
1348540.79	2026-07-20T03:27:16.417Z	200	0.008711
1348540.90	2026-07-20T03:27:16.532Z	200	0.002891
1348541.02	2026-07-20T03:27:16.646Z	200	0.002798
1348541.14	2026-07-20T03:27:16.765Z	200	0.006998
1348541.25	2026-07-20T03:27:16.883Z	200	0.006231
1348541.37	2026-07-20T03:27:17.000Z	200	0.005922
1348541.48	2026-07-20T03:27:17.112Z	200	0.001790
1348541.59	2026-07-20T03:27:17.225Z	200	0.002134
1348541.71	2026-07-20T03:27:17.339Z	200	0.002240
1348541.82	2026-07-20T03:27:17.454Z	200	0.003958
1348541.94	2026-07-20T03:27:17.566Z	200	0.001594
1348542.05	2026-07-20T03:27:17.679Z	200	0.001536
1348542.16	2026-07-20T03:27:17.791Z	200	0.001421
1348542.28	2026-07-20T03:27:17.909Z	200	0.006985
1348542.40	2026-07-20T03:27:18.026Z	200	0.005545
1348542.51	2026-07-20T03:27:18.141Z	200	0.004195
1348542.62	2026-07-20T03:27:18.254Z	200	0.002054
1348542.74	2026-07-20T03:27:18.366Z	200	0.001780
1348542.85	2026-07-20T03:27:18.478Z	200	0.002016
1348542.98	2026-07-20T03:27:18.608Z	200	0.018922
1348543.09	2026-07-20T03:27:18.722Z	200	0.002165
1348543.20	2026-07-20T03:27:18.834Z	200	0.001551
1348543.32	2026-07-20T03:27:18.947Z	200	0.002452
1348543.43	2026-07-20T03:27:19.060Z	200	0.001880
1348543.54	2026-07-20T03:27:19.175Z	200	0.003996
1348543.66	2026-07-20T03:27:19.289Z	200	0.002997
1348543.78	2026-07-20T03:27:19.407Z	200	0.007543
1348543.90	2026-07-20T03:27:19.525Z	200	0.007308
1348544.01	2026-07-20T03:27:19.640Z	200	0.001868
1348544.12	2026-07-20T03:27:19.754Z	200	0.002381
1348544.24	2026-07-20T03:27:19.867Z	200	0.002312
1348544.35	2026-07-20T03:27:19.980Z	200	0.002327
1348544.46	2026-07-20T03:27:20.094Z	200	0.002507
1348544.58	2026-07-20T03:27:20.206Z	200	0.001609
1348544.69	2026-07-20T03:27:20.322Z	200	0.005899
1348544.81	2026-07-20T03:27:20.437Z	200	0.003472
1348544.92	2026-07-20T03:27:20.552Z	200	0.004302
1348545.04	2026-07-20T03:27:20.672Z	200	0.007535
1348545.16	2026-07-20T03:27:20.786Z	200	0.002059
1348545.27	2026-07-20T03:27:20.904Z	200	0.006149
1348545.39	2026-07-20T03:27:21.017Z	200	0.001858
1348545.50	2026-07-20T03:27:21.131Z	200	0.002596
1348545.61	2026-07-20T03:27:21.243Z	200	0.001529
1348545.73	2026-07-20T03:27:21.356Z	200	0.002597
1348545.86	2026-07-20T03:27:21.490Z	200	0.022608
1348545.97	2026-07-20T03:27:21.601Z	200	0.001595
1348546.08	2026-07-20T03:27:21.713Z	200	0.001475
1348546.19	2026-07-20T03:27:21.824Z	200	0.001667
1348546.31	2026-07-20T03:27:21.939Z	200	0.003588
1348546.44	2026-07-20T03:27:22.071Z	200	0.020728
1348546.55	2026-07-20T03:27:22.185Z	200	0.003963
1348546.67	2026-07-20T03:27:22.301Z	200	0.004761
1348546.78	2026-07-20T03:27:22.415Z	200	0.002273
1348546.90	2026-07-20T03:27:22.527Z	200	0.002088
1348547.01	2026-07-20T03:27:22.640Z	200	0.002411
1348547.12	2026-07-20T03:27:22.754Z	200	0.002338
1348547.24	2026-07-20T03:27:22.867Z	200	0.001671
1348547.35	2026-07-20T03:27:22.978Z	200	0.001562
1348547.46	2026-07-20T03:27:23.094Z	200	0.005173
1348547.58	2026-07-20T03:27:23.213Z	200	0.008001
1348547.70	2026-07-20T03:27:23.327Z	200	0.003580
1348547.81	2026-07-20T03:27:23.441Z	200	0.002815
1348547.93	2026-07-20T03:27:23.557Z	200	0.003738
1348548.04	2026-07-20T03:27:23.671Z	200	0.002059
1348548.17	2026-07-20T03:27:23.797Z	200	0.014712
1348548.28	2026-07-20T03:27:23.911Z	200	0.002733
1348548.39	2026-07-20T03:27:24.025Z	200	0.002594
1348548.51	2026-07-20T03:27:24.139Z	200	0.002575
1348548.62	2026-07-20T03:27:24.252Z	200	0.002521
1348548.74	2026-07-20T03:27:24.366Z	200	0.003979
1348548.85	2026-07-20T03:27:24.479Z	200	0.002418
1348548.97	2026-07-20T03:27:24.597Z	200	0.007128
1348549.08	2026-07-20T03:27:24.715Z	200	0.006050
1348549.20	2026-07-20T03:27:24.832Z	200	0.006498
1348549.33	2026-07-20T03:27:24.959Z	200	0.015242
1348549.44	2026-07-20T03:27:25.075Z	200	0.003947
1348549.56	2026-07-20T03:27:25.188Z	200	0.002589
1348549.67	2026-07-20T03:27:25.301Z	200	0.002202
1348549.79	2026-07-20T03:27:25.416Z	200	0.002286
1348549.90	2026-07-20T03:27:25.529Z	200	0.002351
1348550.01	2026-07-20T03:27:25.641Z	200	0.001699
1348550.12	2026-07-20T03:27:25.753Z	200	0.001690
1348550.23	2026-07-20T03:27:25.865Z	200	0.001398
1348550.35	2026-07-20T03:27:25.979Z	200	0.003848
1348550.47	2026-07-20T03:27:26.096Z	200	0.005871
1348550.58	2026-07-20T03:27:26.210Z	200	0.003174
1348550.69	2026-07-20T03:27:26.323Z	200	0.002539
1348550.81	2026-07-20T03:27:26.436Z	200	0.002567
1348550.92	2026-07-20T03:27:26.550Z	200	0.002437
1348551.05	2026-07-20T03:27:26.684Z	200	0.022029
1348551.17	2026-07-20T03:27:26.799Z	200	0.003733
1348551.28	2026-07-20T03:27:26.911Z	200	0.001516
1348551.39	2026-07-20T03:27:27.024Z	200	0.001799
1348551.51	2026-07-20T03:27:27.137Z	200	0.002220
1348551.63	2026-07-20T03:27:27.256Z	200	0.007741
1348551.74	2026-07-20T03:27:27.370Z	200	0.002251
1348551.85	2026-07-20T03:27:27.485Z	200	0.003956
1348551.97	2026-07-20T03:27:27.600Z	200	0.003631
1348552.09	2026-07-20T03:27:27.720Z	200	0.007106
1348552.22	2026-07-20T03:27:27.851Z	200	0.019021
1348552.33	2026-07-20T03:27:27.964Z	200	0.001941
1348552.45	2026-07-20T03:27:28.077Z	200	0.001512
1348552.56	2026-07-20T03:27:28.189Z	200	0.001891
1348552.67	2026-07-20T03:27:28.301Z	200	0.001860
1348552.80	2026-07-20T03:27:28.426Z	200	0.014005
1348552.91	2026-07-20T03:27:28.538Z	200	0.001563
1348553.02	2026-07-20T03:27:28.650Z	200	0.002134
1348553.13	2026-07-20T03:27:28.763Z	200	0.002149
1348553.25	2026-07-20T03:27:28.879Z	200	0.004503
1348553.37	2026-07-20T03:27:29.000Z	200	0.008606
1348553.49	2026-07-20T03:27:29.119Z	200	0.006285
1348553.61	2026-07-20T03:27:29.237Z	200	0.005994
1348553.72	2026-07-20T03:27:29.349Z	200	0.001603
1348553.83	2026-07-20T03:27:29.461Z	200	0.001556
1348553.95	2026-07-20T03:27:29.578Z	200	0.005429
1348554.06	2026-07-20T03:27:29.690Z	200	0.002022
1348554.17	2026-07-20T03:27:29.802Z	200	0.001663
1348554.28	2026-07-20T03:27:29.914Z	200	0.001580
1348554.40	2026-07-20T03:27:30.027Z	200	0.001320
1348554.52	2026-07-20T03:27:30.145Z	200	0.007793
1348554.63	2026-07-20T03:27:30.264Z	200	0.007020
1348554.75	2026-07-20T03:27:30.379Z	200	0.004805
1348554.86	2026-07-20T03:27:30.493Z	200	0.003331
1348554.98	2026-07-20T03:27:30.606Z	200	0.001665
1348555.10	2026-07-20T03:27:30.728Z	200	0.010801
1348555.21	2026-07-20T03:27:30.842Z	200	0.002148
1348555.32	2026-07-20T03:27:30.955Z	200	0.001726
1348555.44	2026-07-20T03:27:31.068Z	200	0.002070
1348555.55	2026-07-20T03:27:31.181Z	200	0.002601
1348555.66	2026-07-20T03:27:31.294Z	200	0.002118
1348555.78	2026-07-20T03:27:31.411Z	200	0.006932
1348555.90	2026-07-20T03:27:31.532Z	200	0.009003
1348556.02	2026-07-20T03:27:31.647Z	200	0.003868
1348556.13	2026-07-20T03:27:31.761Z	200	0.002957
1348556.26	2026-07-20T03:27:31.889Z	200	0.017559
1348556.38	2026-07-20T03:27:32.009Z	200	0.007887
1348556.49	2026-07-20T03:27:32.121Z	200	0.001681
1348556.60	2026-07-20T03:27:32.233Z	200	0.001877
1348556.71	2026-07-20T03:27:32.345Z	200	0.001704
1348556.83	2026-07-20T03:27:32.462Z	200	0.006949
1348556.94	2026-07-20T03:27:32.574Z	200	0.001521
1348557.06	2026-07-20T03:27:32.686Z	200	0.001537
1348557.17	2026-07-20T03:27:32.799Z	200	0.002148
1348557.29	2026-07-20T03:27:32.915Z	200	0.005893
1348557.40	2026-07-20T03:27:33.032Z	200	0.005372
1348557.52	2026-07-20T03:27:33.150Z	200	0.006965
1348557.63	2026-07-20T03:27:33.265Z	200	0.003842
1348557.75	2026-07-20T03:27:33.378Z	200	0.002155
1348557.86	2026-07-20T03:27:33.490Z	200	0.001694
1348557.98	2026-07-20T03:27:33.612Z	200	0.010866
1348558.09	2026-07-20T03:27:33.724Z	200	0.002049
1348558.21	2026-07-20T03:27:33.836Z	200	0.001560
1348558.32	2026-07-20T03:27:33.949Z	200	0.001811
1348558.43	2026-07-20T03:27:34.061Z	200	0.001594
1348558.55	2026-07-20T03:27:34.176Z	200	0.003443
1348558.66	2026-07-20T03:27:34.292Z	200	0.004691
1348558.78	2026-07-20T03:27:34.408Z	200	0.004651
1348558.90	2026-07-20T03:27:34.526Z	200	0.006369
1348559.01	2026-07-20T03:27:34.640Z	200	0.001797
1348559.13	2026-07-20T03:27:34.758Z	200	0.006631
1348559.24	2026-07-20T03:27:34.872Z	200	0.001634
1348559.35	2026-07-20T03:27:34.985Z	200	0.001937
