epoch_s,prefix,latency_ms,exit
1789060964.600697865,3001::/48,17.2,0
1789060964.871615899,20.0.0.0/24,16.7,0
1789060964.891134975,3001::/48,17.2,0
1789060965.161730387,20.0.0.0/24,15.0,0
1789060965.179410037,3001::/48,12.5,0
1789060965.445532857,20.0.0.0/24,11.9,0
1789060965.459901947,3001::/48,12.1,0
1789060965.725379080,20.0.0.0/24,12.9,0
1789060965.741242628,3001::/48,15.7,0
1789060966.010965923,20.0.0.0/24,16.9,0
1789060966.030707473,3001::/48,12.2,0
1789060966.296801881,20.0.0.0/24,14.2,0
1789060966.313409875,3001::/48,12.0,0
1789060966.578977774,20.0.0.0/24,13.1,0
1789060966.594839940,3001::/48,12.0,0
1789060966.860171025,20.0.0.0/24,12.0,0
1789060966.874716729,3001::/48,15.7,0
1789060967.144087847,20.0.0.0/24,13.8,0
1789060967.160385396,3001::/48,17.4,0
1789060967.431285144,20.0.0.0/24,14.1,0
1789060967.448267470,3001::/48,14.6,0
1789060967.716281424,20.0.0.0/24,12.2,0
1789060967.730942621,3001::/48,12.0,0
1789060967.996192834,20.0.0.0/24,12.1,0
1789060968.011050126,3001::/48,12.5,0
1789060968.277015982,20.0.0.0/24,14.8,0
1789060968.294539337,3001::/48,15.0,0
1789060968.562946842,20.0.0.0/24,14.0,0
1789060968.579647495,3001::/48,17.0,0
1789060968.850732200,20.0.0.0/24,12.4,0
1789060968.865738505,3001::/48,11.9,0
1789060969.131095108,20.0.0.0/24,11.9,0
1789060969.145663817,3001::/48,12.2,0
1789060969.411551175,20.0.0.0/24,14.5,0
1789060969.429313149,3001::/48,17.6,0
1789060969.700522221,20.0.0.0/24,14.6,0
1789060969.717818236,3001::/48,15.7,0
1789060969.987157347,20.0.0.0/24,12.7,0
1789060970.002571943,3001::/48,15.1,0
1789060970.271524675,20.0.0.0/24,12.2,0
1789060970.286396087,3001::/48,19.6,0
1789060970.559799307,20.0.0.0/24,15.9,0
1789060970.578142662,3001::/48,15.6,0
