record_type,attempt,order,group,case,count,median_ns,criterion_stddev_ns,attempt_mean_ns,between_attempt_stddev_ns,range_pct,cv_pct,limit_pct,retained,hash_scale,diagnostic_pct,required_pct,two_x_noise_pct,decision,note
attempt,A1,1,attr_hashing_route_churn,typical_shared_arc,10000,271587.245,999.230
attempt,B1,2,attr_hashing_route_churn,typical_shared_arc,10000,270944.694,814.544
attempt,B2,3,attr_hashing_route_churn,typical_shared_arc,10000,271917.837,1097.147
attempt,A2,4,attr_hashing_route_churn,typical_shared_arc,10000,270787.885,635.564
summary,,,attr_hashing_route_churn,typical_shared_arc,10000,,,271309.415,533.036,0.416,0.196,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_hashing_route_churn,typical_shared_arc,100000,3247397.726,12459.057
attempt,B1,2,attr_hashing_route_churn,typical_shared_arc,100000,3210412.433,26794.477
attempt,B2,3,attr_hashing_route_churn,typical_shared_arc,100000,3270907.606,15865.106
attempt,A2,4,attr_hashing_route_churn,typical_shared_arc,100000,3257526.275,17764.583
summary,,,attr_hashing_route_churn,typical_shared_arc,100000,,,3246561.010,25951.323,1.863,0.799,5,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,many_unique,10000,707371.350,1403.065
attempt,B1,2,attr_intern,many_unique,10000,705855.044,2098.218
attempt,B2,3,attr_intern,many_unique,10000,700879.460,3653.289
attempt,A2,4,attr_intern,many_unique,10000,707414.628,2465.282
summary,,,attr_intern,many_unique,10000,,,705380.120,3086.838,0.926,0.438,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,rich_independent_equal,10000,1512095.274,11149.504
attempt,B1,2,attr_intern,rich_independent_equal,10000,1529330.099,5373.394
attempt,B2,3,attr_intern,rich_independent_equal,10000,1515624.339,5433.384
attempt,A2,4,attr_intern,rich_independent_equal,10000,1509053.927,5532.475
summary,,,attr_intern,rich_independent_equal,10000,,,1516525.910,8948.392,1.337,0.590,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,rich_shared_arc,10000,985798.643,8135.442
attempt,B1,2,attr_intern,rich_shared_arc,10000,973423.685,2995.209
attempt,B2,3,attr_intern,rich_shared_arc,10000,973555.080,2183.641
attempt,A2,4,attr_intern,rich_shared_arc,10000,973109.945,2164.281
summary,,,attr_intern,rich_shared_arc,10000,,,976471.838,6220.674,1.299,0.637,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,typical_independent_equal,10000,301647.349,600.835
attempt,B1,2,attr_intern,typical_independent_equal,10000,302736.940,1408.481
attempt,B2,3,attr_intern,typical_independent_equal,10000,301015.416,701.559
attempt,A2,4,attr_intern,typical_independent_equal,10000,302155.593,2119.115
summary,,,attr_intern,typical_independent_equal,10000,,,301888.825,732.943,0.570,0.243,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,typical_independent_equal,100000,4864443.349,92041.680
attempt,B1,2,attr_intern,typical_independent_equal,100000,4728103.907,46543.516
attempt,B2,3,attr_intern,typical_independent_equal,100000,4789475.636,96866.606
attempt,A2,4,attr_intern,typical_independent_equal,100000,4816713.190,105623.085
summary,,,attr_intern,typical_independent_equal,100000,,,4799684.021,56896.652,2.841,1.185,3,true,,,,,,retained for interpretation
attempt,A1,1,attr_intern,typical_shared_arc,10000,146734.482,1727.007
attempt,B1,2,attr_intern,typical_shared_arc,10000,148022.834,457.739
attempt,B2,3,attr_intern,typical_shared_arc,10000,147973.137,674.338
