timestamp,elapsed_sec,rss_mb,live_target_macs,local_fdb_count,frr_type2_count,bgp_established,churn_cycles,mac_add_total,mac_del_total,originations_inject,originations_withdraw,origination_errors_inject,origination_errors_withdraw,observation_drops_total,duplicate_mac_moves_total
2026-05-18T10:00:09Z,29298,22.703,1024,2048,1024,1,5832,146824,145800,146835,145810,0,0,0,0
2026-05-18T10:01:09Z,29358,22.703,1024,2048,1024,1,5844,147124,146100,147135,146111,0,0,0,0
2026-05-18T10:02:10Z,29420,22.703,1024,2048,1024,1,5856,147424,146400,147435,146411,0,0,0,0
2026-05-18T10:03:11Z,29480,22.703,1024,2048,1024,1,5868,147724,146700,147735,146711,0,0,0,0
2026-05-18T10:04:11Z,29541,22.703,1024,2048,1024,1,5880,148024,147000,148035,147011,0,0,0,0
2026-05-18T10:05:11Z,29601,22.703,1024,2048,1024,1,5892,148324,147300,148335,147311,0,0,0,0
2026-05-18T10:06:12Z,29662,22.703,1024,2048,1024,1,5904,148624,147600,148635,147611,0,0,0,0
2026-05-18T10:07:12Z,29722,22.703,1024,2048,1024,1,5916,148924,147900,148935,147911,0,0,0,0
2026-05-18T10:08:13Z,29782,22.703,1024,2048,1024,1,5928,149224,148200,149235,148211,0,0,0,0
2026-05-18T10:09:13Z,29843,22.703,1024,2048,1024,1,5940,149524,148500,149535,148511,0,0,0,0
2026-05-18T10:10:13Z,29903,22.703,1024,2048,1024,1,5952,149824,148800,149835,148811,0,0,0,0
2026-05-18T10:11:13Z,29963,22.703,1024,2048,1024,1,5964,150124,149100,150135,149111,0,0,0,0
2026-05-18T10:12:13Z,30023,22.703,1024,2048,1024,1,5976,150424,149400,150435,149411,0,0,0,0
2026-05-18T10:13:13Z,30083,22.703,1024,2048,1024,1,5988,150724,149700,150735,149711,0,0,0,0
2026-05-18T10:14:13Z,30143,22.703,1024,2048,1024,1,6000,151024,150000,151035,150011,0,0,0,0
2026-05-18T10:15:13Z,30203,22.703,1024,2048,1024,1,6012,151324,150300,151335,150311,0,0,0,0
2026-05-18T10:16:13Z,30263,22.703,1024,2048,1024,1,6024,151624,150600,151635,150611,0,0,0,0
2026-05-18T10:17:13Z,30323,22.703,1024,2048,1024,1,6036,151924,150900,151935,150911,0,0,0,0
2026-05-18T10:18:14Z,30383,22.703,1024,2048,1024,1,6048,152224,151200,152235,151211,0,0,0,0
2026-05-18T10:19:14Z,30444,22.703,1024,2048,1024,1,6060,152524,151500,152535,151511,0,0,0,0
2026-05-18T10:20:14Z,30504,22.703,1024,2048,1024,1,6072,152824,151800,152835,151811,0,0,0,0
2026-05-18T10:21:15Z,30564,22.703,1024,2048,1024,1,6084,153124,152100,153135,152111,0,0,0,0
2026-05-18T10:22:15Z,30625,22.703,1024,2048,1024,1,6096,153424,152400,153435,152411,0,0,0,0
2026-05-18T10:23:16Z,30686,22.703,1024,2048,1024,1,6108,153724,152700,153735,152711,0,0,0,0
2026-05-18T10:24:16Z,30746,22.703,1024,2048,1024,1,6120,154024,153000,154035,153011,0,0,0,0
2026-05-18T10:25:16Z,30806,22.703,1024,2048,1024,1,6132,154324,153300,154335,153311,0,0,0,0
2026-05-18T10:26:17Z,30866,22.703,1024,2048,1024,1,6144,154624,153600,154635,153611,0,0,0,0
2026-05-18T10:27:17Z,30927,22.703,1024,2048,1024,1,6156,154924,153900,154935,153911,0,0,0,0
2026-05-18T10:28:18Z,30987,22.703,1024,2048,1024,1,6168,155224,154200,155235,154211,0,0,0,0
2026-05-18T10:29:18Z,31047,22.703,1024,2048,1024,1,6180,155524,154500,155535,154511,0,0,0,0
2026-05-18T10:30:18Z,31107,22.703,1024,2048,1024,1,6192,155824,154800,155835,154811,0,0,0,0
2026-05-18T10:31:19Z,31168,22.703,1024,2048,1024,1,6204,156124,155100,156135,155111,0,0,0,0
2026-05-18T10:32:19Z,31229,22.703,1024,2048,1024,1,6216,156424,155400,156435,155411,0,0,0,0
2026-05-18T10:33:19Z,31289,22.703,1024,2048,1024,1,6228,156724,155700,156735,155711,0,0,0,0
2026-05-18T10:34:19Z,31349,22.703,1024,2048,1024,1,6240,157024,156000,157035,156011,0,0,0,0
2026-05-18T10:35:20Z,31409,22.703,1024,2048,1024,1,6252,157324,156300,157335,156311,0,0,0,0
2026-05-18T10:36:20Z,31469,22.703,1024,2048,1024,1,6264,157624,156600,157635,156611,0,0,0,0
2026-05-18T10:37:20Z,31530,22.703,1024,2048,1024,1,6276,157924,156900,157935,156911,0,0,0,0
2026-05-18T10:38:21Z,31590,22.703,1024,2048,1024,1,6288,158224,157200,158235,157211,0,0,0,0
2026-05-18T10:39:21Z,31650,22.703,1024,2048,1024,1,6300,158524,157500,158535,157511,0,0,0,0
2026-05-18T10:40:21Z,31711,22.703,1024,2048,1024,1,6312,158824,157800,158835,157811,0,0,0,0
2026-05-18T10:41:21Z,31771,22.703,1024,2048,1024,1,6324,159124,158100,159135,158111,0,0,0,0
2026-05-18T10:42:22Z,31831,22.703,1024,2048,1024,1,6336,159424,158400,159435,158411,0,0,0,0
2026-05-18T10:43:22Z,31891,22.703,1024,2048,1024,1,6348,159724,158700,159735,158711,0,0,0,0
2026-05-18T10:44:22Z,31952,22.703,1024,2048,1024,1,6360,160024,159000,160035,159011,0,0,0,0
2026-05-18T10:45:22Z,32012,22.703,1024,2048,1024,1,6372,160324,159300,160335,159311,0,0,0,0
2026-05-18T10:46:22Z,32072,22.703,1024,2048,1024,1,6384,160624,159600,160635,159611,0,0,0,0
2026-05-18T10:47:23Z,32132,22.703,1024,2048,1024,1,6396,160924,159900,160935,159911,0,0,0,0
2026-05-18T10:48:23Z,32193,22.703,1024,2048,1024,1,6408,161224,160200,161235,160211,0,0,0,0
2026-05-18T10:49:23Z,32253,22.703,1024,2048,1024,1,6420,161524,160500,161535,160511,0,0,0,0
2026-05-18T10:50:23Z,32313,22.703,1024,2048,1024,1,6432,161824,160800,161835,160811,0,0,0,0
2026-05-18T10:51:23Z,32373,22.703,1024,2048,1024,1,6444,162124,161100,162135,161111,0,0,0,0
2026-05-18T10:52:23Z,32433,22.703,1024,2048,1024,1,6456,162424,161400,162435,161411,0,0,0,0
2026-05-18T10:53:24Z,32493,22.703,1024,2048,1024,1,6468,162724,161700,162735,161711,0,0,0,0
2026-05-18T10:54:24Z,32554,22.703,1024,2048,1024,1,6480,163024,162000,163035,162011,0,0,0,0
2026-05-18T10:55:24Z,32614,22.703,1024,2048,1024,1,6492,163324,162300,163335,162311,0,0,0,0
2026-05-18T10:56:24Z,32674,22.703,1024,2048,1024,1,6504,163624,162600,163635,162611,0,0,0,0
2026-05-18T10:57:24Z,32734,22.703,1024,2048,1024,1,6516,163924,162900,163936,162911,0,0,0,0
2026-05-18T10:58:24Z,32794,22.703,1024,2048,1024,1,6528,164224,163200,164236,163211,0,0,0,0
2026-05-18T10:59:24Z,32854,22.703,1024,2048,1024,1,6540,164524,163500,164536,163511,0,0,0,0
2026-05-18T11:00:25Z,32914,22.703,1024,2048,1024,1,6552,164824,163800,164836,163811,0,0,0,0
2026-05-18T11:01:25Z,32975,22.703,1024,2048,1024,1,6564,165124,164100,165136,164111,0,0,0,0
2026-05-18T11:02:25Z,33035,22.703,1024,2048,1024,1,6576,165424,164400,165436,164412,0,0,0,0
2026-05-18T11:03:25Z,33095,22.703,1024,2048,1024,1,6588,165724,164700,165736,164712,0,0,0,0
2026-05-18T11:04:25Z,33155,22.703,1024,2048,1024,1,6600,166024,165000,166036,165012,0,0,0,0
2026-05-18T11:05:25Z,33215,22.703,1024,2048,1024,1,6612,166324,165300,166336,165312,0,0,0,0
2026-05-18T11:06:26Z,33275,22.703,1024,2048,1024,1,6624,166624,165600,166636,165612,0,0,0,0
2026-05-18T11:07:26Z,33336,22.703,1024,2048,1024,1,6636,166924,165900,166936,165912,0,0,0,0
2026-05-18T11:08:26Z,33396,22.703,1024,2048,1024,1,6648,167224,166200,167236,166212,0,0,0,0
2026-05-18T11:09:27Z,33457,22.703,1024,2048,1024,1,6660,167524,166500,167536,166512,0,0,0,0
2026-05-18T11:10:28Z,33517,22.703,1024,2048,1024,1,6672,167824,166800,167836,166812,0,0,0,0
2026-05-18T11:11:28Z,33578,22.703,1024,2048,1024,1,6684,168124,167100,168136,167112,0,0,0,0
2026-05-18T11:12:28Z,33638,22.703,1024,2048,1024,1,6696,168424,167400,168436,167412,0,0,0,0
2026-05-18T11:13:28Z,33698,22.703,1024,2048,1024,1,6708,168724,167700,168736,167712,0,0,0,0
2026-05-18T11:14:28Z,33758,22.703,1024,2048,1024,1,6720,169024,168000,169036,168012,0,0,0,0
2026-05-18T11:15:28Z,33818,22.703,1024,2048,1024,1,6732,169324,168300,169336,168312,0,0,0,0
2026-05-18T11:16:29Z,33878,22.703,1024,2048,1024,1,6744,169624,168600,169636,168612,0,0,0,0
2026-05-18T11:17:29Z,33939,22.703,1024,2048,1024,1,6756,169924,168900,169936,168912,0,0,0,0
2026-05-18T11:18:30Z,33999,22.703,1024,2048,1024,1,6768,170224,169200,170236,169212,0,0,0,0
2026-05-18T11:19:30Z,34060,22.703,1024,2048,1024,1,6780,170524,169500,170536,169512,0,0,0,0
2026-05-18T11:20:31Z,34120,22.703,1024,2048,1024,1,6792,170824,169800,170836,169812,0,0,0,0
2026-05-18T11:21:31Z,34180,22.703,1024,2048,1024,1,6804,171124,170100,171136,170112,0,0,0,0
2026-05-18T11:22:31Z,34241,22.703,1024,2048,1024,1,6816,171424,170400,171436,170412,0,0,0,0
2026-05-18T11:23:31Z,34301,22.703,1024,2048,1024,1,6828,171724,170700,171736,170712,0,0,0,0
2026-05-18T11:24:31Z,34361,22.703,1024,2048,1024,1,6840,172024,171000,172036,171012,0,0,0,0
2026-05-18T11:25:31Z,34421,22.703,1024,2048,1024,1,6852,172324,171300,172336,171312,0,0,0,0
2026-05-18T11:26:32Z,34481,22.703,1024,2048,1024,1,6864,172624,171600,172636,171612,0,0,0,0
2026-05-18T11:27:32Z,34542,22.703,1024,2048,1024,1,6876,172924,171900,172936,171912,0,0,0,0
2026-05-18T11:28:33Z,34602,22.703,1024,2048,1024,1,6888,173224,172200,173236,172212,0,0,0,0
2026-05-18T11:29:34Z,34664,22.703,1024,2048,1024,1,6900,173524,172500,173536,172512,0,0,0,0
2026-05-18T11:30:34Z,34724,22.703,1024,2048,1024,1,6912,173824,172800,173836,172812,0,0,0,0
2026-05-18T11:31:35Z,34784,22.703,1024,2048,1024,1,6924,174124,173100,174136,173112,0,0,0,0
2026-05-18T11:32:35Z,34845,22.703,1024,2048,1024,1,6936,174424,173400,174436,173412,0,0,0,0
2026-05-18T11:33:35Z,34905,22.703,1024,2048,1024,1,6948,174724,173700,174736,173712,0,0,0,0
2026-05-18T11:34:35Z,34965,22.703,1024,2048,1024,1,6960,175024,174000,175036,174012,0,0,0,0
2026-05-18T11:35:36Z,35025,22.703,1024,2048,1024,1,6972,175324,174300,175336,174312,0,0,0,0
2026-05-18T11:36:37Z,35086,22.703,1024,2048,1024,1,6984,175624,174600,175636,174612,0,0,0,0
2026-05-18T11:37:37Z,35147,22.703,1024,2048,1024,1,6996,175924,174900,175936,174912,0,0,0,0
2026-05-18T11:38:37Z,35207,22.703,1024,2048,1024,1,7008,176224,175200,176236,175212,0,0,0,0
2026-05-18T11:39:37Z,35267,22.703,1024,2048,1024,1,7020,176524,175500,176536,175512,0,0,0,0
2026-05-18T11:40:37Z,35327,22.703,1024,2048,1024,1,7032,176824,175800,176836,175812,0,0,0,0
2026-05-18T11:41:38Z,35387,22.703,1024,2048,1024,1,7044,177124,176100,177136,176112,0,0,0,0
2026-05-18T11:42:38Z,35448,22.703,1024,2048,1024,1,7056,177424,176400,177436,176412,0,0,0,0
2026-05-18T11:43:38Z,35508,22.703,1024,2048,1024,1,7068,177724,176700,177736,176712,0,0,0,0
2026-05-18T11:44:39Z,35568,22.703,1024,2048,1024,1,7080,178024,177000,178036,177012,0,0,0,0
2026-05-18T11:45:39Z,35629,22.703,1024,2048,1024,1,7092,178324,177300,178336,177312,0,0,0,0
2026-05-18T11:46:40Z,35689,22.703,1024,2048,1024,1,7104,178624,177600,178636,177612,0,0,0,0
2026-05-18T11:47:40Z,35750,22.703,1024,2048,1024,1,7116,178924,177900,178936,177912,0,0,0,0
2026-05-18T11:48:41Z,35810,22.703,1024,2048,1024,1,7128,179224,178200,179236,178212,0,0,0,0
2026-05-18T11:49:41Z,35871,22.703,1024,2048,1024,1,7140,179524,178500,179536,178512,0,0,0,0
2026-05-18T11:50:41Z,35931,22.703,1024,2048,1024,1,7152,179824,178800,179836,178812,0,0,0,0
2026-05-18T11:51:41Z,35991,22.703,1024,2048,1024,1,7164,180124,179100,180136,179112,0,0,0,0
2026-05-18T11:52:42Z,36051,22.703,1024,2048,1024,1,7176,180424,179400,180436,179412,0,0,0,0
2026-05-18T11:53:43Z,36112,22.703,1024,2048,1024,1,7188,180724,179700,180736,179712,0,0,0,0
2026-05-18T11:54:43Z,36172,22.703,1024,2048,1024,1,7200,181024,180000,181036,180012,0,0,0,0
2026-05-18T11:55:43Z,36232,22.703,1024,2048,1024,1,7212,181324,180300,181336,180312,0,0,0,0
2026-05-18T11:56:43Z,36293,22.703,1024,2048,1024,1,7224,181624,180600,181637,180612,0,0,0,0
2026-05-18T11:57:44Z,36354,22.703,1024,2048,1024,1,7236,181924,180900,181937,180912,0,0,0,0
2026-05-18T11:58:44Z,36414,22.703,1024,2048,1024,1,7248,182224,181200,182237,181212,0,0,0,0
2026-05-18T11:59:44Z,36474,22.703,1024,2048,1024,1,7260,182524,181500,182537,181512,0,0,0,0
2026-05-18T12:00:44Z,36534,22.703,1024,2048,1024,1,7272,182824,181800,182837,181812,0,0,0,0
2026-05-18T12:01:44Z,36594,22.703,1024,2048,1024,1,7284,183124,182100,183137,182113,0,0,0,0
2026-05-18T12:02:44Z,36654,22.703,1024,2048,1024,1,7296,183424,182400,183437,182413,0,0,0,0
2026-05-18T12:03:44Z,36714,22.703,1024,2048,1024,1,7308,183724,182700,183737,182713,0,0,0,0
2026-05-18T12:04:45Z,36774,22.703,1024,2048,1024,1,7320,184024,183000,184037,183013,0,0,0,0
2026-05-18T12:05:45Z,36834,22.703,1024,2048,1024,1,7332,184324,183300,184337,183313,0,0,0,0
2026-05-18T12:06:45Z,36895,22.703,1024,2048,1024,1,7344,184624,183600,184637,183613,0,0,0,0
2026-05-18T12:07:46Z,36956,22.703,1024,2048,1024,1,7356,184924,183900,184937,183913,0,0,0,0
2026-05-18T12:08:47Z,37016,22.703,1024,2048,1024,1,7368,185224,184200,185237,184213,0,0,0,0
2026-05-18T12:09:47Z,37077,22.703,1024,2048,1024,1,7380,185524,184500,185537,184513,0,0,0,0
2026-05-18T12:10:47Z,37137,22.703,1024,2048,1024,1,7392,185824,184800,185837,184813,0,0,0,0
2026-05-18T12:11:47Z,37197,22.703,1024,2048,1024,1,7404,186124,185100,186137,185113,0,0,0,0
2026-05-18T12:12:48Z,37258,22.703,1024,2048,1024,1,7416,186424,185400,186437,185413,0,0,0,0
2026-05-18T12:13:49Z,37318,22.703,1024,2048,1024,1,7428,186724,185700,186737,185713,0,0,0,0
2026-05-18T12:14:49Z,37379,22.703,1024,2048,1024,1,7440,187024,186000,187037,186013,0,0,0,0
2026-05-18T12:15:49Z,37439,22.703,1024,2048,1024,1,7452,187324,186300,187337,186313,0,0,0,0
2026-05-18T12:16:50Z,37499,22.703,1024,2048,1024,1,7464,187624,186600,187637,186613,0,0,0,0
2026-05-18T12:17:50Z,37560,22.703,1024,2048,1024,1,7476,187924,186900,187937,186913,0,0,0,0
2026-05-18T12:18:50Z,37620,22.703,1024,2048,1024,1,7488,188224,187200,188237,187213,0,0,0,0
2026-05-18T12:19:50Z,37680,22.703,1024,2048,1024,1,7500,188524,187500,188537,187513,0,0,0,0
2026-05-18T12:20:51Z,37740,22.703,1024,2048,1024,1,7512,188824,187800,188837,187813,0,0,0,0
2026-05-18T12:21:51Z,37800,22.703,1024,2048,1024,1,7524,189124,188100,189137,188113,0,0,0,0
2026-05-18T12:22:51Z,37860,22.703,1024,2048,1024,1,7536,189424,188400,189437,188413,0,0,0,0
2026-05-18T12:23:52Z,37921,22.703,1024,2048,1024,1,7548,189724,188700,189737,188713,0,0,0,0
2026-05-18T12:24:52Z,37982,22.703,1024,2048,1024,1,7560,190024,189000,190037,189013,0,0,0,0
2026-05-18T12:25:53Z,38042,22.703,1024,2048,1024,1,7572,190324,189300,190337,189313,0,0,0,0
2026-05-18T12:26:53Z,38103,22.703,1024,2048,1024,1,7584,190624,189600,190637,189613,0,0,0,0
2026-05-18T12:27:53Z,38163,22.703,1024,2048,1024,1,7596,190924,189900,190937,189913,0,0,0,0
2026-05-18T12:28:54Z,38223,22.703,1024,2048,1024,1,7608,191224,190200,191237,190213,0,0,0,0
2026-05-18T12:29:54Z,38284,22.703,1024,2048,1024,1,7620,191524,190500,191537,190513,0,0,0,0
2026-05-18T12:30:54Z,38344,22.703,1024,2048,1024,1,7632,191824,190800,191837,190813,0,0,0,0
2026-05-18T12:31:54Z,38404,22.703,1024,2048,1024,1,7644,192124,191100,192137,191113,0,0,0,0
2026-05-18T12:32:54Z,38464,22.703,1024,2048,1024,1,7656,192424,191400,192437,191413,0,0,0,0
2026-05-18T12:33:54Z,38524,22.703,1024,2048,1024,1,7668,192724,191700,192737,191713,0,0,0,0
2026-05-18T12:34:54Z,38584,22.703,1024,2048,1024,1,7680,193024,192000,193037,192013,0,0,0,0
2026-05-18T12:35:54Z,38644,22.703,1024,2048,1024,1,7692,193324,192300,193337,192313,0,0,0,0
2026-05-18T12:36:54Z,38704,22.703,1024,2048,1024,1,7704,193624,192600,193637,192613,0,0,0,0
2026-05-18T12:37:54Z,38764,22.703,1024,2048,1024,1,7716,193924,192900,193937,192913,0,0,0,0
2026-05-18T12:38:54Z,38824,22.703,1024,2048,1024,1,7728,194224,193200,194237,193213,0,0,0,0
2026-05-18T12:39:54Z,38884,22.703,1024,2048,1024,1,7740,194524,193500,194537,193513,0,0,0,0
2026-05-18T12:40:54Z,38944,22.703,1024,2048,1024,1,7752,194824,193800,194837,193813,0,0,0,0
2026-05-18T12:41:55Z,39004,22.703,1024,2048,1024,1,7764,195124,194100,195137,194113,0,0,0,0
2026-05-18T12:42:55Z,39065,22.703,1024,2048,1024,1,7776,195424,194400,195437,194413,0,0,0,0
2026-05-18T12:43:55Z,39125,22.703,1024,2048,1024,1,7788,195724,194700,195737,194713,0,0,0,0
2026-05-18T12:44:55Z,39185,22.703,1024,2048,1024,1,7800,196024,195000,196037,195013,0,0,0,0
2026-05-18T12:45:55Z,39245,22.703,1024,2048,1024,1,7812,196324,195300,196337,195313,0,0,0,0
2026-05-18T12:46:55Z,39305,22.703,1024,2048,1024,1,7824,196624,195600,196637,195613,0,0,0,0
2026-05-18T12:47:55Z,39365,22.703,1024,2048,1024,1,7836,196924,195900,196937,195913,0,0,0,0
2026-05-18T12:48:55Z,39425,22.703,1024,2048,1024,1,7848,197224,196200,197237,196213,0,0,0,0
2026-05-18T12:49:55Z,39485,22.703,1024,2048,1024,1,7860,197524,196500,197537,196513,0,0,0,0
2026-05-18T12:50:55Z,39545,22.703,1024,2048,1024,1,7872,197824,196800,197837,196813,0,0,0,0
2026-05-18T12:51:55Z,39605,22.703,1024,2048,1024,1,7884,198124,197100,198137,197113,0,0,0,0
2026-05-18T12:52:55Z,39665,22.703,1024,2048,1024,1,7896,198424,197400,198437,197413,0,0,0,0
2026-05-18T12:53:56Z,39725,22.703,1024,2048,1024,1,7908,198724,197700,198737,197713,0,0,0,0
2026-05-18T12:54:56Z,39786,22.703,1024,2048,1024,1,7920,199024,198000,199037,198013,0,0,0,0
2026-05-18T12:55:56Z,39846,22.703,1024,2048,1024,1,7932,199324,198300,199337,198313,0,0,0,0
2026-05-18T12:56:56Z,39906,22.703,1024,2048,1024,1,7944,199624,198600,199637,198613,0,0,0,0
2026-05-18T12:57:56Z,39966,22.703,1024,2048,1024,1,7956,199924,198900,199937,198913,0,0,0,0
2026-05-18T12:58:56Z,40026,22.703,1024,2048,1024,1,7968,200224,199200,200237,199213,0,0,0,0
2026-05-18T12:59:57Z,40086,22.703,1024,2048,1024,1,7980,200524,199500,200537,199513,0,0,0,0
2026-05-18T13:00:57Z,40147,22.703,1024,2048,1024,1,7992,200824,199800,200837,199813,0,0,0,0
2026-05-18T13:01:58Z,40207,22.703,1024,2048,1024,1,8004,201124,200100,201138,200113,0,0,0,0
2026-05-18T13:02:58Z,40268,22.703,1024,2048,1024,1,8016,201424,200400,201438,200413,0,0,0,0
2026-05-18T13:03:58Z,40328,22.703,1024,2048,1024,1,8028,201724,200700,201738,200713,0,0,0,0
2026-05-18T13:04:59Z,40389,22.703,1024,2048,1024,1,8040,202024,201000,202038,201013,0,0,0,0
2026-05-18T13:06:00Z,40449,22.703,1024,2048,1024,1,8052,202324,201300,202338,201313,0,0,0,0
2026-05-18T13:07:00Z,40510,22.703,1024,2048,1024,1,8064,202624,201600,202638,201614,0,0,0,0
2026-05-18T13:08:00Z,40570,22.703,1024,2048,1024,1,8076,202924,201900,202938,201914,0,0,0,0
2026-05-18T13:09:00Z,40630,22.703,1024,2048,1024,1,8088,203224,202200,203238,202214,0,0,0,0
2026-05-18T13:10:00Z,40690,22.703,1024,2048,1024,1,8100,203524,202500,203538,202514,0,0,0,0
2026-05-18T13:11:00Z,40750,22.703,1024,2048,1024,1,8112,203824,202800,203838,202814,0,0,0,0
2026-05-18T13:12:00Z,40810,22.703,1024,2048,1024,1,8124,204124,203100,204138,203114,0,0,0,0
2026-05-18T13:13:00Z,40870,22.703,1024,2048,1024,1,8136,204424,203400,204438,203414,0,0,0,0
2026-05-18T13:14:00Z,40930,22.703,1024,2048,1024,1,8148,204724,203700,204738,203714,0,0,0,0
2026-05-18T13:15:01Z,40991,22.703,1024,2048,1024,1,8160,205024,204000,205038,204014,0,0,0,0
2026-05-18T13:16:01Z,41051,22.703,1024,2048,1024,1,8172,205324,204300,205338,204314,0,0,0,0
2026-05-18T13:17:02Z,41111,22.703,1024,2048,1024,1,8184,205624,204600,205638,204614,0,0,0,0
2026-05-18T13:18:02Z,41172,22.703,1024,2048,1024,1,8196,205924,204900,205938,204914,0,0,0,0
2026-05-18T13:19:02Z,41232,22.703,1024,2048,1024,1,8208,206224,205200,206238,205214,0,0,0,0
2026-05-18T13:20:02Z,41292,22.703,1024,2048,1024,1,8220,206524,205500,206538,205514,0,0,0,0
2026-05-18T13:21:14Z,41364,22.703,1024,2048,1024,1,8233,206849,205825,206863,205839,0,0,0,0
2026-05-18T13:22:09Z,41419,22.703,1024,2048,1024,1,8244,207124,206100,207138,206114,0,0,0,0
2026-05-18T13:23:09Z,41479,22.703,1024,2048,1024,1,8256,207424,206400,207438,206414,0,0,0,0
2026-05-18T13:24:09Z,41539,22.703,1024,2048,1024,1,8268,207724,206700,207738,206714,0,0,0,0
2026-05-18T13:25:10Z,41599,22.703,1024,2048,1024,1,8280,208024,207000,208038,207014,0,0,0,0
2026-05-18T13:26:10Z,41659,22.703,1024,2048,1024,1,8292,208324,207300,208338,207314,0,0,0,0
2026-05-18T13:27:10Z,41720,22.703,1024,2048,1024,1,8304,208624,207600,208638,207614,0,0,0,0
2026-05-18T13:28:10Z,41780,22.703,1024,2048,1024,1,8316,208924,207900,208938,207914,0,0,0,0
2026-05-18T13:29:11Z,41840,22.703,1024,2048,1024,1,8328,209224,208200,209238,208214,0,0,0,0
2026-05-18T13:30:11Z,41901,22.703,1024,2048,1024,1,8340,209524,208500,209538,208514,0,0,0,0
2026-05-18T13:31:11Z,41961,22.703,1024,2048,1024,1,8352,209824,208800,209838,208814,0,0,0,0
2026-05-18T13:32:11Z,42021,22.703,1024,2048,1024,1,8364,210124,209100,210138,209114,0,0,0,0
2026-05-18T13:33:11Z,42081,22.703,1024,2048,1024,1,8376,210424,209400,210438,209414,0,0,0,0
2026-05-18T13:34:11Z,42141,22.703,1024,2048,1024,1,8388,210724,209700,210738,209714,0,0,0,0
2026-05-18T13:35:11Z,42201,22.703,1024,2048,1024,1,8400,211024,210000,211038,210014,0,0,0,0
2026-05-18T13:36:11Z,42261,22.703,1024,2048,1024,1,8412,211324,210300,211338,210314,0,0,0,0
2026-05-18T13:37:11Z,42321,22.703,1024,2048,1024,1,8424,211624,210600,211638,210614,0,0,0,0
2026-05-18T13:38:11Z,42381,22.703,1024,2048,1024,1,8436,211924,210900,211938,210914,0,0,0,0
2026-05-18T13:39:11Z,42441,22.703,1024,2048,1024,1,8448,212224,211200,212238,211214,0,0,0,0
2026-05-18T13:40:11Z,42501,22.703,1024,2048,1024,1,8460,212524,211500,212538,211514,0,0,0,0
2026-05-18T13:41:11Z,42561,22.703,1024,2048,1024,1,8472,212824,211800,212838,211814,0,0,0,0
2026-05-18T13:42:11Z,42621,22.703,1024,2048,1024,1,8484,213124,212100,213138,212114,0,0,0,0
2026-05-18T13:43:12Z,42681,22.703,1024,2048,1024,1,8496,213424,212400,213438,212414,0,0,0,0
2026-05-18T13:44:12Z,42742,22.703,1024,2048,1024,1,8508,213724,212700,213738,212714,0,0,0,0
2026-05-18T13:45:12Z,42802,22.703,1024,2048,1024,1,8520,214024,213000,214038,213014,0,0,0,0
2026-05-18T13:46:12Z,42862,22.703,1024,2048,1024,1,8532,214324,213300,214338,213314,0,0,0,0
2026-05-18T13:47:12Z,42922,22.703,1024,2048,1024,1,8544,214624,213600,214638,213614,0,0,0,0
2026-05-18T13:48:12Z,42982,22.703,1024,2048,1024,1,8556,214924,213900,214938,213914,0,0,0,0
2026-05-18T13:49:12Z,43042,22.703,1024,2048,1024,1,8568,215224,214200,215238,214214,0,0,0,0
2026-05-18T13:50:12Z,43102,22.703,1024,2048,1024,1,8580,215524,214500,215538,214514,0,0,0,0
2026-05-18T13:51:15Z,43165,22.703,1024,2048,1024,1,8591,215799,214775,215813,214789,0,0,0,0
2026-05-18T13:52:16Z,43225,22.703,1024,2048,1024,1,8603,216099,215075,216113,215089,0,0,0,0
2026-05-18T13:53:15Z,43285,22.703,1024,2048,1024,1,8615,216399,215375,216413,215389,0,0,0,0
2026-05-18T13:54:15Z,43345,22.703,1024,2048,1024,1,8627,216699,215675,216713,215689,0,0,0,0
2026-05-18T13:55:15Z,43405,22.703,1024,2048,1024,1,8639,216999,215975,217013,215989,0,0,0,0
2026-05-18T13:56:15Z,43464,22.703,1024,2048,1024,1,8651,217299,216275,217313,216289,0,0,0,0
2026-05-18T13:57:15Z,43525,22.703,1024,2048,1024,1,8663,217599,216575,217613,216589,0,0,0,0
2026-05-18T13:58:16Z,43585,22.703,1024,2048,1024,1,8675,217899,216875,217913,216889,0,0,0,0
2026-05-18T13:59:15Z,43644,22.703,1024,2048,1024,1,8687,218199,217175,218213,217189,0,0,0,0
2026-05-18T14:00:15Z,43705,22.703,1024,2048,1024,1,8699,218499,217475,218513,217489,0,0,0,0
2026-05-18T14:01:15Z,43764,22.703,1024,2048,1024,1,8711,218799,217775,218814,217789,0,0,0,0
2026-05-18T14:02:15Z,43825,22.703,1024,2048,1024,1,8723,219099,218075,219114,218089,0,0,0,0
2026-05-18T14:03:15Z,43884,22.957,1024,2048,1024,1,8735,219399,218375,219414,218389,0,0,0,0
2026-05-18T14:04:15Z,43944,22.957,1024,2048,1024,1,8747,219699,218675,219714,218689,0,0,0,0
2026-05-18T14:05:16Z,44005,22.957,1024,2048,1024,1,8759,219999,218975,220014,218989,0,0,0,0
2026-05-18T14:06:14Z,44064,22.957,1024,2048,1024,1,8769,220249,219225,220264,219240,0,0,0,0
2026-05-18T14:07:15Z,44124,22.957,1024,2048,1024,1,8781,220549,219525,220564,219540,0,0,0,0
