ts_unix,elapsed_sec,pe1_rss_mb,pe2_rss_mb,pe1_df_role,pe2_df_role,pe1_df_changes,pe2_df_changes,pe1_bum_flags,pe2_bum_flags,pe2_running,pe1_established_seen,pe2_established_seen,pe1_pool_size,pe2_pool_size,pe1_fdb_total,pe2_fdb_total,pe1_fdb_extern_learn,pe2_fdb_extern_learn,pe1_nh_count,pe2_nh_count,pe1_local_origs,pe2_local_origs,pe1_local_orig_errors,pe2_local_orig_errors,pe1_local_obs_drops,pe2_local_obs_drops,pe1_dup_mac_moves,pe2_dup_mac_moves,pe1_drift_members_repaired,pe2_drift_members_repaired,pe1_drift_groups_replaced,pe2_drift_groups_replaced,pe1_drift_orphans_cleaned,pe2_drift_orphans_cleaned,pe1_drift_disabled,pe2_drift_disabled,churn_adds_total,churn_dels_total,churn_moves_total
1778904611,23368,17.9844,1.355,1,NaN,NaN,NaN,df,df,0,21,0,119,151,263,326,0,0,0,0,51920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,52162,51900,25222
1778904673,23430,17.9844,1.395,1,NaN,NaN,NaN,df,df,0,21,0,211,243,445,512,0,0,0,0,52120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,52362,51950,25372
1778904735,23492,17.9844,1.383,1,NaN,NaN,NaN,df,df,0,21,0,210,252,443,527,0,0,0,0,52267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,52512,52050,25522
1778904797,23554,17.9844,1.348,1,NaN,NaN,NaN,df,df,0,21,0,157,188,337,395,0,0,0,0,52366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,52661,52300,25572
1778904885,23642,17.9805,15.6953,1,0,NaN,1,df,nondf,1,22,1,234,278,1154,1278,663,699,0,0,52543,274,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53012,52500,25647
1778904946,23703,18.0664,17.332,1,0,NaN,1,df,nondf,1,22,1,217,250,1119,1162,660,639,0,0,52571,396,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53012,52550,25675
1778905007,23764,18.0859,17.2891,1,0,NaN,1,df,nondf,1,22,1,209,232,1002,1118,561,627,0,0,52718,474,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53112,52700,25675
1778905068,23825,18.0742,17.4609,1,0,NaN,1,df,nondf,1,22,1,261,250,1233,1303,690,780,0,0,52912,546,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53261,52750,25680
1778905129,23886,18.0195,17.4453,1,0,NaN,1,df,nondf,1,22,1,261,251,1244,1308,699,783,0,0,53070,597,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53462,52950,25680
1778905189,23946,18.0938,17.5078,1,0,NaN,1,df,nondf,1,22,1,211,201,1087,1058,642,633,0,0,53170,647,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53512,53100,25680
1778905250,24007,18.0938,17.5078,1,0,NaN,1,df,nondf,1,22,1,157,151,771,733,432,408,0,0,53311,697,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53662,53350,25680
1778905311,24068,18.0938,17.5078,1,0,NaN,1,df,nondf,1,22,1,161,160,843,828,498,483,0,0,53420,852,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,53912,53600,25680
1778905372,24129,18.0938,17.5469,1,0,NaN,1,df,nondf,1,22,1,211,213,1114,1084,636,633,0,0,53570,1005,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,54162,53750,25680
1778905433,24190,18.0547,17.668,1,0,NaN,1,df,nondf,1,22,1,205,201,1034,998,603,573,0,0,53670,1147,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,54362,53950,25680
1778905495,24252,17.8711,1.367,1,NaN,NaN,NaN,df,df,0,22,0,111,201,245,425,0,0,0,0,53770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,54462,54150,25830
1778905557,24314,17.8711,1.363,1,NaN,NaN,NaN,df,df,0,22,0,161,201,345,425,0,0,0,0,53970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,54662,54300,25930
1778905619,24376,17.8711,1.363,1,NaN,NaN,NaN,df,df,0,22,0,163,249,351,519,0,0,0,0,54120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,54862,54450,26030
1778905681,24438,17.8711,1.887,1,NaN,NaN,NaN,df,df,0,22,0,211,238,445,495,0,0,0,0,54270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55062,54600,26130
1778905742,24499,17.8711,1.363,1,NaN,NaN,NaN,df,df,0,22,0,149,201,321,425,0,0,0,0,54338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55112,54800,26280
1778905804,24561,17.8711,1.367,1,NaN,NaN,NaN,df,df,0,22,0,205,201,435,425,0,0,0,0,54496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55312,54950,26380
1778905866,24623,17.8711,1.41,1,NaN,NaN,NaN,df,df,0,22,0,260,252,543,527,0,0,0,0,54719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55562,55050,26480
1778905928,24685,17.8711,1.375,1,NaN,NaN,NaN,df,df,0,22,0,256,252,533,527,0,0,0,0,54868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55611,55100,26680
1778905990,24747,17.8711,1.531,1,NaN,NaN,NaN,df,df,0,22,0,209,203,441,429,0,0,0,0,54968,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55712,55300,26780
1778906052,24809,17.8711,1.707,1,NaN,NaN,NaN,df,df,0,22,0,255,206,533,433,0,0,0,0,55155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,55961,55500,26780
1778906115,24872,17.8711,16.2266,1,0,NaN,1,df,nondf,1,23,1,163,203,497,972,150,543,0,0,55317,50,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56011,55650,26880
1778906176,24933,17.8984,16.7266,1,0,NaN,1,df,nondf,1,23,1,257,254,969,1302,432,771,0,0,55526,151,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56311,55800,26880
1778906236,24993,17.8516,16.9492,1,0,NaN,1,df,nondf,1,23,1,220,202,967,1083,504,660,0,0,55629,239,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56412,55950,26895
1778906297,25054,18.082,17.4688,1,0,NaN,1,df,nondf,1,23,1,219,193,903,1068,441,657,0,0,55804,291,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56562,56150,26895
1778906358,25115,18.0664,17.4805,1,0,NaN,1,df,nondf,1,23,1,227,185,917,1075,441,678,0,0,55999,333,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56662,56250,26903
1778906419,25176,18.0039,17.4102,1,0,NaN,1,df,nondf,1,23,1,226,186,962,1075,486,678,0,0,56135,434,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56762,56350,26904
1778906480,25237,17.957,17.5234,1,0,NaN,1,df,nondf,1,23,1,230,182,967,1079,483,690,0,0,56289,530,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,56912,56500,26908
1778906541,25298,18.1055,17.6641,1,0,NaN,1,df,nondf,1,23,1,239,234,1135,1214,633,717,0,0,56348,728,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,57110,56650,26917
1778906602,25359,18.082,17.6758,1,0,NaN,1,df,nondf,1,23,1,240,222,1155,1187,654,720,0,0,56478,820,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,57212,56750,26918
1778906662,25419,18.1133,17.6133,1,0,NaN,1,df,nondf,1,23,1,240,271,1307,1285,804,720,0,0,56599,969,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,57411,56900,26919
1778906725,25482,17.9688,1.379,1,NaN,NaN,NaN,df,df,0,23,0,259,253,539,529,0,0,0,0,56749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,57562,57050,27019
1778906787,25544,17.9688,1.441,1,NaN,NaN,NaN,df,df,0,23,0,140,152,304,325,0,0,0,0,56799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,57612,57300,27169
1778906848,25605,17.9688,1.383,1,NaN,NaN,NaN,df,df,0,23,0,198,222,422,467,0,0,0,0,56949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,57762,57350,27369
1778906910,25667,17.9688,1.516,1,NaN,NaN,NaN,df,df,0,23,0,291,221,606,465,0,0,0,0,57100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,57912,57400,27519
1778906972,25729,17.9688,1.422,1,NaN,NaN,NaN,df,df,0,23,0,245,230,515,486,0,0,0,0,57105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58112,57650,27519
1778907034,25791,17.9688,1.379,1,NaN,NaN,NaN,df,df,0,23,0,214,248,453,518,0,0,0,0,57165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58212,57750,27669
1778907096,25853,17.9688,1.383,1,NaN,NaN,NaN,df,df,0,23,0,210,213,444,450,0,0,0,0,57309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58312,57850,27819
1778907158,25915,17.9688,3.266,1,NaN,NaN,NaN,df,df,0,23,0,280,231,586,482,0,0,0,0,57481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58461,57950,27969
1778907219,25976,17.9688,1.379,1,NaN,NaN,NaN,df,df,0,23,0,227,262,477,547,0,0,0,0,57568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58562,58100,28119
1778907281,26038,17.9688,1.383,1,NaN,NaN,NaN,df,df,0,23,0,234,176,489,375,0,0,0,0,57758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,58710,58300,28219
1778907344,26101,17.9062,15.2148,1,0,NaN,1,df,nondf,1,24,1,186,174,588,929,195,558,0,0,57896,95,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,58810,58450,28307
1778907405,26162,17.9062,15.4688,1,0,NaN,1,df,nondf,1,24,1,115,145,556,656,303,345,0,0,57975,216,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,58910,58650,28336
1778907466,26223,17.9062,16.0156,1,0,NaN,1,df,nondf,1,24,1,179,181,840,920,459,537,0,0,58139,356,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59110,58750,28350
1778907527,26284,17.9688,16.1836,1,0,NaN,1,df,nondf,1,24,1,181,179,892,924,507,543,0,0,58299,450,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59260,58900,28356
1778907588,26345,17.9727,16.2227,1,0,NaN,1,df,nondf,1,24,1,181,179,895,924,510,543,0,0,58491,500,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59360,59000,28356
1778907649,26406,18.0195,16.8242,1,0,NaN,1,df,nondf,1,24,1,231,241,1241,1196,756,693,0,0,58641,650,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59510,59000,28356
1778907710,26467,17.8672,16.7539,1,0,NaN,1,df,nondf,1,24,1,232,269,1304,1255,816,696,0,0,58792,749,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59660,59150,28357
1778907770,26527,17.8516,16.8438,1,0,NaN,1,df,nondf,1,24,1,236,276,1312,1281,816,708,0,0,58846,923,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59762,59250,28359
1778907831,26588,18.0547,16.9219,1,0,NaN,1,df,nondf,1,24,1,238,224,1169,1185,669,714,0,0,58990,995,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59812,59350,28363
1778907892,26649,18.0547,16.7617,1,0,NaN,1,df,nondf,1,24,1,242,270,1315,1289,810,726,0,0,59002,1237,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,59862,59350,28367
1778907954,26711,17.9141,1.398,1,NaN,NaN,NaN,df,df,0,24,0,271,220,564,463,0,0,0,0,59152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,59962,59450,28517
1778908016,26773,17.9141,1.434,1,NaN,NaN,NaN,df,df,0,24,0,192,170,407,363,0,0,0,0,59302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,60112,59750,28567
1778908078,26835,17.9141,3.32,1,NaN,NaN,NaN,df,df,0,24,0,126,136,273,297,0,0,0,0,59352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,60312,60050,28567
1778908140,26897,17.9141,1.414,1,NaN,NaN,NaN,df,df,0,24,0,147,165,317,351,0,0,0,0,59502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,60562,60250,28617
1778908202,26959,17.9141,1.637,1,NaN,NaN,NaN,df,df,0,24,0,192,213,407,451,0,0,0,0,59652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,60762,60400,28717
1778908263,27020,17.9141,1.477,1,NaN,NaN,NaN,df,df,0,24,0,150,162,323,345,0,0,0,0,59802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,61012,60700,28717
1778908325,27082,17.9141,1.398,1,NaN,NaN,NaN,df,df,0,24,0,120,142,263,307,0,0,0,0,59952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,61112,60850,28867
1778908387,27144,17.9141,1.398,1,NaN,NaN,NaN,df,df,0,24,0,143,219,307,462,0,0,0,0,60102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,61362,61000,28967
1778908449,27206,17.9141,1.398,1,NaN,NaN,NaN,df,df,0,24,0,244,268,511,560,0,0,0,0,60252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,61612,61100,29017
1778908511,27268,17.9141,1.398,1,NaN,NaN,NaN,df,df,0,24,0,161,150,345,322,0,0,0,0,60312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,61711,61400,29067
1778908599,27356,17.8984,16.0273,1,0,NaN,1,df,nondf,1,25,1,192,225,916,1032,507,558,0,0,60547,207,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62061,61650,29160
1778908660,27417,17.8984,16.8438,1,0,NaN,1,df,nondf,1,25,1,236,226,1107,1184,612,708,0,0,60696,308,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62212,61750,29161
1778908721,27478,17.8672,17.2891,1,0,NaN,1,df,nondf,1,25,1,257,254,1251,1302,714,771,0,0,60717,536,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62311,61800,29179
1778908782,27539,17.8555,17.2148,1,0,NaN,1,df,nondf,1,25,1,243,250,1227,1258,720,735,0,0,60819,632,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62409,61900,29184
1778908842,27599,17.7617,17.25,1,0,NaN,1,df,nondf,1,25,1,259,253,1276,1306,735,777,0,0,60969,685,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62512,62000,29184
1778908903,27660,18.0117,17.3242,1,0,NaN,1,df,nondf,1,25,1,258,252,1274,1268,735,741,0,0,61164,734,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62710,62200,29185
1778908964,27721,18.0039,17.4531,1,0,NaN,1,df,nondf,1,25,1,210,223,1172,1097,729,630,0,0,61270,832,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62810,62350,29187
1778909025,27782,17.8828,17.4883,1,0,NaN,1,df,nondf,1,25,1,110,152,690,657,447,330,0,0,61320,934,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,62912,62650,29187
1778909086,27843,17.9297,17.4883,1,0,NaN,1,df,nondf,1,25,1,256,251,1283,1308,750,783,0,0,61521,1083,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,63212,62700,29189
1778909147,27904,17.9648,17.4336,1,0,NaN,1,df,nondf,1,25,1,262,250,1297,1159,750,636,0,0,61672,1182,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,63362,62850,29190
1778909209,27966,17.9648,1.418,1,NaN,NaN,NaN,df,df,0,25,0,214,248,451,519,0,0,0,0,61772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,63412,62950,29390
1778909271,28028,17.9102,1.414,1,NaN,NaN,NaN,df,df,0,25,0,251,261,523,547,0,0,0,0,61920,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,63512,63000,29490
1778909333,28090,17.9102,1.418,1,NaN,NaN,NaN,df,df,0,25,0,189,223,399,471,0,0,0,0,62020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,63662,63250,29540
1778909394,28151,17.9102,1.449,1,NaN,NaN,NaN,df,df,0,25,0,210,202,443,427,0,0,0,0,62170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,63812,63400,29690
1778909456,28213,17.9102,1.711,1,NaN,NaN,NaN,df,df,0,25,0,210,282,443,583,0,0,0,0,62270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64012,63500,29790
1778909518,28275,17.9102,1.414,1,NaN,NaN,NaN,df,df,0,25,0,258,252,539,527,0,0,0,0,62454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64110,63600,29990
1778909580,28337,17.9102,1.414,1,NaN,NaN,NaN,df,df,0,25,0,158,202,339,427,0,0,0,0,62568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64210,63850,30090
1778909642,28399,17.9102,1.422,1,NaN,NaN,NaN,df,df,0,25,0,168,252,359,527,0,0,0,0,62668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64360,63950,30240
1778909703,28460,17.9102,1.418,1,NaN,NaN,NaN,df,df,0,25,0,216,251,455,525,0,0,0,0,62818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64609,64100,30290
1778909765,28522,17.9102,1.43,1,NaN,NaN,NaN,df,df,0,25,0,108,201,239,425,0,0,0,0,62868,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,64659,64350,30440
1778909839,28596,17.9102,14.5234,1,0,NaN,1,df,nondf,1,26,1,240,269,800,1281,297,720,0,0,63150,117,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,64959,64450,30458
1778909899,28656,17.9102,15.3633,1,0,NaN,1,df,nondf,1,26,1,237,225,915,1184,420,711,0,0,63206,224,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65012,64550,30505
1778909960,28717,18.0039,15.4336,1,0,NaN,1,df,nondf,1,26,1,141,171,656,833,351,468,0,0,63301,270,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65062,64750,30506
1778910021,28778,18.0039,15.4336,1,0,NaN,1,df,nondf,1,26,1,134,128,639,670,348,393,0,0,63394,413,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65112,64850,30539
1778910082,28839,18.0039,15.4336,1,0,NaN,1,df,nondf,1,26,1,134,178,807,781,513,402,0,0,63544,538,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65312,65000,30549
1778910143,28900,18.0039,15.4297,1,0,NaN,1,df,nondf,1,26,1,135,141,734,706,441,405,0,0,63695,626,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65462,65150,30550
1778910204,28961,18.0039,15.4297,1,0,NaN,1,df,nondf,1,26,1,136,126,706,684,411,408,0,0,63846,725,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65662,65400,30551
1778910264,29021,17.9414,15.4727,1,0,NaN,1,df,nondf,1,26,1,137,175,816,785,519,411,0,0,63997,824,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65762,65450,30552
1778910325,29082,17.9258,15.5156,1,0,NaN,1,df,nondf,1,26,1,139,169,680,784,378,417,0,0,64099,965,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,65912,65600,30554
1778910386,29143,17.8672,15.5508,1,0,NaN,1,df,nondf,1,26,1,189,173,921,935,519,564,0,0,64199,1123,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,66012,65650,30554
1778910448,29205,17.7734,1.668,1,NaN,NaN,NaN,df,df,0,26,0,241,247,506,515,0,0,0,0,64401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66260,65750,30652
1778910510,29267,17.7734,1.668,1,NaN,NaN,NaN,df,df,0,26,0,179,181,381,388,0,0,0,0,64501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66410,66050,30702
1778910572,29329,17.7734,1.434,1,NaN,NaN,NaN,df,df,0,26,0,264,248,551,522,0,0,0,0,64701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66562,66050,30902
1778910634,29391,17.7695,1.434,1,NaN,NaN,NaN,df,df,0,26,0,241,256,507,534,0,0,0,0,64802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66711,66200,31052
1778910696,29453,17.7695,2.824,1,NaN,NaN,NaN,df,df,0,26,0,242,185,509,398,0,0,0,0,64903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66810,66400,31152
1778910758,29515,17.7695,1.484,1,NaN,NaN,NaN,df,df,0,26,0,251,261,527,544,0,0,0,0,65005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,66962,66450,31252
1778910820,29577,17.7695,1.434,1,NaN,NaN,NaN,df,df,0,26,0,200,262,422,550,0,0,0,0,65107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,67012,66550,31402
1778910881,29638,17.7695,1.5,1,NaN,NaN,NaN,df,df,0,26,0,246,216,516,456,0,0,0,0,65257,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,67112,66650,31602
1778910943,29700,17.7617,1.434,1,NaN,NaN,NaN,df,df,0,26,0,255,257,531,539,0,0,0,0,65407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,67212,66700,31752
1778911005,29762,17.7617,1.695,1,NaN,NaN,NaN,df,df,0,26,0,196,165,415,353,0,0,0,0,65457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,67311,66950,31902
1778911103,29860,17.7617,15.9141,1,0,NaN,1,df,nondf,1,27,1,258,254,1019,1291,480,762,0,0,65719,211,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,67762,67250,31902
1778911164,29921,17.8789,16.4648,1,0,NaN,1,df,nondf,1,27,1,236,226,1012,1180,519,705,0,0,65834,311,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,67862,67400,31942
1778911225,29982,18.0039,16.6328,1,0,NaN,1,df,nondf,1,27,1,249,263,1211,1291,690,744,0,0,65909,472,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,67962,67450,31954
1778911286,30043,18.0039,16.8945,1,0,NaN,1,df,nondf,1,27,1,223,209,1051,1050,582,609,0,0,65979,594,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68012,67600,31960
1778911347,30104,18.0859,17.0273,1,0,NaN,1,df,nondf,1,27,1,257,254,1266,1300,729,771,0,0,66118,736,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68161,67650,31964
1778911407,30164,18.1836,16.9492,1,0,NaN,1,df,nondf,1,27,1,207,205,1023,1051,588,618,0,0,66227,790,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68212,67800,31964
1778911468,30225,18.1523,17.0742,1,0,NaN,1,df,nondf,1,27,1,257,255,1279,1301,744,768,0,0,66408,890,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68312,67800,31968
1778911529,30286,18.1367,17.0977,1,0,NaN,1,df,nondf,1,27,1,212,252,1189,1157,741,630,0,0,66471,1037,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68412,67950,31971
1778911590,30347,18.0664,16.9258,1,0,NaN,1,df,nondf,1,27,1,209,204,1075,1062,633,627,0,0,66620,1088,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68462,68050,31971
1778911651,30408,18.1875,17.1211,1,0,NaN,1,df,nondf,1,27,1,257,253,1294,1204,756,675,0,0,66818,1188,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,68710,68200,31971
1778911713,30470,18.0938,1.461,1,NaN,NaN,NaN,df,df,0,27,0,257,205,538,433,0,0,0,0,67014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,68862,68400,32071
1778911775,30532,18.082,1.477,1,NaN,NaN,NaN,df,df,0,27,0,199,213,422,447,0,0,0,0,67101,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,69012,68600,32121
1778911837,30594,18.082,1.848,1,NaN,NaN,NaN,df,df,0,27,0,224,237,473,495,0,0,0,0,67226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0,NaN,69112,68650,32321
